	dist_type_parasite
45x35	217.64487129266354
45x37	321.2626339928131
45x39	442.439204863222
45x41	330.3763006028126
45x43	209.04317735817168
45x45	112.21060555936795
45x47	103.82682697646133
45x49	146.01866319070305
45x51	157.8770407627401
45x53	82.80603842715816
45x55	132.90658373459183
45x57	244.9111879845428
45x59	327.2500114591292
45x61	426.9955503281042
46x16	777.8532830810705
46x18	669.2771996714068
46x20	568.9249511139409
46x22	477.26371117025025
46x24	405.2206559394525
46x26	365.3336146592594
46x28	332.7565626700696
46x30	244.20231366635363
46x32	197.6248213155426
46x34	225.31269382793346
46x36	306.0927473822278
46x38	404.0726296100741
46x40	410.39493174258376
46x42	293.69414362564333
46x44	192.3809242102756
46x46	110.97697959486888
46x48	82.39544890344368
46x50	131.20095274044337
46x52	157.05620013230953
46x54	143.0055942961677
46x56	215.63881839780174
46x58	324.3495182669464
46x60	405.6966847288752
46x62	507.26802580095654
47x17	754.4481957033232
47x19	651.5300453547788
47x21	562.5519798205319
47x23	485.7967682066237
47x25	434.6711975735223
47x27	417.2081015512525
47x29	326.5133381655335
47x31	265.4099659018103
47x33	255.20960013291054
47x35	306.28542244122565
47x37	393.18592294231524
47x39	474.0713975763565
47x41	352.5351755499015
47x43	226.6981473237043
47x45	106.62124553765047
47x47	53.641215497040925
47x49	46.048778485427974
47x51	162.53064326458554
47x53	193.24621600435043
47x55	224.96010757465444
47x57	302.2824010755508
47x59	406.2083332478546
47x61	493.20150040323307
48x16	840.5365191352487
48x18	736.9515180797175
48x20	645.1607241610418
48x22	567.8236081742288
48x24	509.4635021274835
48x26	473.41868361947894
48x28	409.0528083267492
48x30	341.7608081685203
48x32	309.7263953879294
48x34	329.22638108146816
48x36	389.1343341315441
48x38	472.9015542372427
48x40	385.04960719367017
48x42	281.32566537733425
48x44	156.21155527040867
48x46	27.365123789232033
48x48	5.299999999999727
48x50	93.6926891491541
48x52	219.48872408394942
48x54	256.10796551454644
48x56	301.60324931936685
48x58	389.5746655007231
48x60	490.4030689137259
48x62	577.0540442627539
49x17	824.4341210794225
49x19	732.631619574258
49x21	652.0021549044144
49x23	587.6160396040939
49x25	544.984641985442
49x27	496.64845716059546
49x29	423.764203301789
49x31	381.2813790365327
49x33	374.45333487632365
49x35	410.4196023583673
49x37	476.0801613173988
49x39	389.17102924035834
49x41	303.82080244775835
49x43	222.26506698084611
49x45	103.4439945091059
49x47	46.47171182558291
49x49	63.00872955392814
49x51	167.84623915953557
49x53	287.4304437598777
49x55	326.6041028523679
49x57	388.86504085607913
50x18	820.5071724244708
50x20	736.0400532579731
50x22	668.0271326824983
50x24	600.4734798473617
50x26	529.2787545329961
50x28	474.0983864136216
50x30	440.9521175819433
50x32	428.75966461410553
50x34	442.3451141360106
50x36	484.6252572864936
50x38	411.5639075526422
50x40	300.50998319523427
50x42	221.33738952106563
50x44	190.35472150698033
50x46	105.8463981437252
50x48	105.39573046380951
50x50	150.90460562885454
50x52	249.95079515776746
50x54	366.55217909596456
50x56	405.7974371530706
51x19	820.3441290092837
