	dist_type_parasite
50x16	157.04145949398185
50x18	35.7233816988257
50x20	65.71795797192729
50x22	191.95525520287282
50x24	160.75425344294965
50x26	191.3616994071701
50x28	278.4615592860173
50x30	321.46007528151887
50x32	261.78418592420707
50x34	256.4231073830905
50x36	295.4426001781054
50x38	249.399939855646
50x40	255.44001252740333
50x42	318.2509230151581
50x44	406.84676476531075
50x46	515.9753579387294
51x17	98.97595667635647
51x19	25.618938307432177
51x21	125.82467961413593
51x23	177.58831605711012
51x25	220.75438840485162
51x27	274.51639295313515
51x29	327.5810128807834
51x31	237.46949277749337
51x33	195.3506846673438
51x35	228.6244956254687
51x37	214.1809048444794
51x39	193.07327624505658
51x41	229.3312015404795
51x43	321.1200398604858
51x45	429.11129092579233
51x47	546.3567515827001
52x18	86.92715341019752
52x20	97.1341855373275
52x22	89.31853111197022
52x24	193.24349924382963
52x26	245.64368503993745
52x28	329.1018079561397
52x30	240.8722690556136
52x32	157.1370421001996
52x34	150.9832109871821
52x36	208.82138300471
52x38	139.12530323417053
52x40	151.38593065407346
52x42	234.263654884833
52x44	348.71066803296975
52x46	469.2885892497283
53x19	118.55395396189853
53x21	7.382411530116417
53x23	109.24403873896286
53x25	164.30547769322823
53x27	241.85013954926728
53x29	268.03419557959364
53x31	154.78297710019666
53x33	84.2607856597596
53x35	142.56907097964816
53x37	121.47238369275532
53x39	77.62847415736036
53x41	150.71801484892268
53x43	267.19373121388924
53x45	392.1069369445027
54x20	59.03100880046023
54x22	46.9579599216152
54x24	87.55141346660258
54x26	150.1407672819078
54x28	263.2299565019148
54x30	188.23756267015327
54x32	68.13934252691307
54x34	51.94814722393838
54x36	159.4999999999996
54x38	36.08337567357019
54x40	65.1459898996096
54x42	194.20991220841452
54x44	319.31833646065496
55x21	70.40113635446528
55x23	56.41072593044682
55x25	63.86000313185083
55x27	184.40805296949492
55x29	252.04081018755664
55x31	122.00532775252047
55x33	5.72800139664785
55x35	96.94740842333061
55x37	98.204327806874
55x39	9.677293009928063
55x41	127.21485762284257
55x43	256.0215811215925
56x22	100.12172591400916
56x24	0.5385164807134672
56x26	118.56812387821637
56x28	247.5438547005359
56x30	201.99517320965862
56x32	86.78623162691207
56x34	67.98095321485306
56x36	177.0623901340996
56x38	80.29570349651341
56x40	98.79013108605523
56x42	203.39326439191692
56x44	327.8124463774983
57x23	74.9022029048545
57x25	82.20590003156742
57x27	198.6825608854487
57x29	279.8215502780298
57x31	174.73125078245187
57x33	109.42856117120465
57x35	152.57617769494672
57x37	162.22311795795304
57x39	125.82026863744949
57x41	179.64876843440925
57x43	291.45354689898727
58x24	110.31269192617866
58x26	173.3495024509738
58x28	280.36449489905084
58x30	257.1059314757249
58x32	183.3257210540848
58x34	174.71262118118446
58x36	245.1303734750149
58x38	190.0511773181109
58x40	197.00482227600463
58x42	272.8003299118243
59x25	182.52145079414623
59x27	258.472609767457
59x29	343.2739430833632
59x31	264.8003965253829
59x33	227.51549397788293
59x35	254.19624308789483
59x37	266.04016614037863
59x39	240.18011991003752
59x41	276.6473567558528
60x26	259.70300344816985
60x28	346.74913121736864
60x30	347.06577186464216
60x32	294.901966761838
60x34	289.720365179944
60x36	332.0164453758284
60x38	299.2554928485021
60x40	307.8618196529088
61x29	427.4061885373211
61x31	370.24339291876686
61x33	342.0586645591661
61x35	361.7965864957827
61x37	370.0924208897017
61x39	353.0734201267493
62x30	444.0400207188535
62x32	404.5673738699155
62x34	399.74102866731107
62x36	436.06093610870505
62x38	418.756182043919
63x33	453.60159832169904
63x35	470.1327472108282
