gene_id	gene_biotype	gene_name	species
PBANKA_1101500	protein_coding	APC3-pb	p.berghei
PBANKA_1101600	protein_coding	CAF1A-pb	p.berghei
PBANKA_1101700	protein_coding	PBANKA-1101700-pb	p.berghei
PBANKA_1101800	protein_coding	VPS11-pb	p.berghei
PBANKA_1101900	protein_coding	PBANKA-1101900-pb	p.berghei
PBANKA_1102000	protein_coding	MPV17-pb	p.berghei
PBANKA_1102100	protein_coding	PBANKA-1102100-pb	p.berghei
PBANKA_1102200	protein_coding	MSP8-pb	p.berghei
PBANKA_1102300	protein_coding	PBANKA-1102300-pb	p.berghei
PBANKA_1102400	protein_coding	PBANKA-1102400-pb	p.berghei
PBANKA_1102500	protein_coding	PBANKA-1102500-pb	p.berghei
PBANKA_1102600	protein_coding	PBANKA-1102600-pb	p.berghei
PBANKA_1102700	protein_coding	PBANKA-1102700-pb	p.berghei
PBANKA_1102800	protein_coding	IspE-pb	p.berghei
PBANKA_1102900	protein_coding	CDC6-pb	p.berghei
PBANKA_1103000	protein_coding	SRSF12-pb	p.berghei
PBANKA_1103100	protein_coding	ADF1-pb	p.berghei
PBANKA_1103200	protein_coding	PBANKA-1103200-pb	p.berghei
PBANKA_1103300	protein_coding	MyoB-pb	p.berghei
PBANKA_1103400	protein_coding	RPL31-pb	p.berghei
PBANKA_1103500	protein_coding	PBANKA-1103500-pb	p.berghei
PBANKA_1103600	protein_coding	ATPase3-pb	p.berghei
PBANKA_1103700	protein_coding	PBANKA-1103700-pb	p.berghei
PBANKA_1103800	protein_coding	DDX27-pb	p.berghei
PBANKA_1103900	protein_coding	PBANKA-1103900-pb	p.berghei
PBANKA_1104000	protein_coding	PBANKA-1104000-pb	p.berghei
PBANKA_1104100	protein_coding	PBANKA-1104100-pb	p.berghei
PBANKA_1104200	protein_coding	BCKDHB-pb	p.berghei
PBANKA_1104300	protein_coding	CEP120-pb	p.berghei
PBANKA_1104400	protein_coding	PBANKA-1104400-pb	p.berghei
PBANKA_1104500	protein_coding	PBANKA-1104500-pb	p.berghei
PBANKA_1104600	protein_coding	PBANKA-1104600-pb	p.berghei
PBANKA_1104700	protein_coding	TRS85-pb	p.berghei
PBANKA_1104800	protein_coding	ALP2b-pb	p.berghei
PBANKA_1104900	protein_coding	PBANKA-1104900-pb	p.berghei
PBANKA_1105000	protein_coding	PBANKA-1105000-pb	p.berghei
PBANKA_1105100	protein_coding	MSH6-pb	p.berghei
PBANKA_1105200	protein_coding	PBANKA-1105200-pb	p.berghei
PBANKA_1105300	protein_coding	PBANKA-1105300-pb	p.berghei
PBANKA_1105400	protein_coding	SUMO-pb	p.berghei
PBANKA_1105500	protein_coding	MED11-pb	p.berghei
PBANKA_1105600	protein_coding	PBANKA-1105600-pb	p.berghei
PBANKA_1105700	protein_coding	PBANKA-1105700-pb	p.berghei
PBANKA_1105800	protein_coding	TBP-pb	p.berghei
PBANKA_1105900	protein_coding	PBANKA-1105900-pb	p.berghei
PBANKA_1106000	protein_coding	PBANKA-1106000-pb	p.berghei
PBANKA_1106100	protein_coding	PBANKA-1106100-pb	p.berghei
PBANKA_1106200	protein_coding	PBANKA-1106200-pb	p.berghei
PBANKA_1106300	protein_coding	PBANKA-1106300-pb	p.berghei
PBANKA_1106400	protein_coding	TCF25-pb	p.berghei
PBANKA_1106500	protein_coding	ROM4-pb	p.berghei
PBANKA_1106600	protein_coding	PBANKA-1106600-pb	p.berghei
PBANKA_1106700	protein_coding	RPL4-pb	p.berghei
PBANKA_1106800	protein_coding	SUB3-pb	p.berghei
PBANKA_1106900	protein_coding	PIMMS2-pb	p.berghei
PBANKA_1107000	protein_coding	SUB1-ProM-pb	p.berghei
PBANKA_1107100	protein_coding	SUB1-pb	p.berghei
PBANKA_1107200	protein_coding	CAF40-pb	p.berghei
PBANKA_1107300	protein_coding	NPL4-pb	p.berghei
PBANKA_1107400	protein_coding	PBANKA-1107400-pb	p.berghei
PBANKA_1107500	protein_coding	PBANKA-1107500-pb	p.berghei
PBANKA_1107600	protein_coding	P38-pb	p.berghei
PBANKA_1107700	protein_coding	SET9-pb	p.berghei
PBANKA_1107800	protein_coding	PBANKA-1107800-pb	p.berghei
PBANKA_1107900	protein_coding	TPT-pb	p.berghei
PBANKA_1108000	protein_coding	PBANKA-1108000-pb	p.berghei
PBANKA_1108100	protein_coding	PBANKA-1108100-pb	p.berghei
PBANKA_1108200	protein_coding	PBANKA-1108200-pb	p.berghei
PBANKA_1108300	protein_coding	PRP5-pb	p.berghei
PBANKA_1108400	protein_coding	SSB-pb	p.berghei
PBANKA_1108500	protein_coding	PBANKA-1108500-pb	p.berghei
PBANKA_1108600	protein_coding	PBANKA-1108600-pb	p.berghei
PBANKA_1108700	protein_coding	SMC4-pb	p.berghei
PBANKA_1108800	protein_coding	LRR2-pb	p.berghei
PBANKA_1108900	protein_coding	PBANKA-1108900-pb	p.berghei
PBANKA_1109000	protein_coding	PBANKA-1109000-pb	p.berghei
PBANKA_1109100	protein_coding	PBANKA-1109100-pb	p.berghei
PBANKA_1109200	protein_coding	PBANKA-1109200-pb	p.berghei
PBANKA_1109300	protein_coding	PBANKA-1109300-pb	p.berghei
PBANKA_1109400	protein_coding	PI4K-pb	p.berghei
PBANKA_1109500	protein_coding	PBANKA-1109500-pb	p.berghei
PBANKA_1109600	protein_coding	PBANKA-1109600-pb	p.berghei
PBANKA_1109700	protein_coding	PBANKA-1109700-pb	p.berghei
PBANKA_1109800	protein_coding	CYP87-pb	p.berghei
PBANKA_1109900	protein_coding	SIP-pb	p.berghei
PBANKA_1110000	protein_coding	PBANKA-1110000-pb	p.berghei
PBANKA_1110100	protein_coding	PBANKA-1110100-pb	p.berghei
PBANKA_1110121	tRNA_encoding	PBANKA-1110121-pb	p.berghei
PBANKA_1110200	protein_coding	PBANKA-1110200-pb	p.berghei
PBANKA_1110300	protein_coding	PBANKA-1110300-pb	p.berghei
PBANKA_1110350	snoRNA_encoding	PBANKA-1110350-pb	p.berghei
PBANKA_1110500	protein_coding	TCTP-pb	p.berghei
PBANKA_1110600	protein_coding	PBANKA-1110600-pb	p.berghei
PBANKA_1110700	protein_coding	SCD-pb	p.berghei
PBANKA_1110800	protein_coding	PBANKA-1110800-pb	p.berghei
PBANKA_1110900	protein_coding	PBANKA-1110900-pb	p.berghei
PBANKA_1111000	protein_coding	PBANKA-1111000-pb	p.berghei
PBANKA_1111200	protein_coding	ARNP-pb	p.berghei
PBANKA_1111300	protein_coding	CGI121-pb	p.berghei
PBANKA_1111400	protein_coding	INO1-pb	p.berghei
PBANKA_1111500	protein_coding	PBANKA-1111500-pb	p.berghei
PBANKA_1111600	protein_coding	PBANKA-1111600-pb	p.berghei
PBANKA_1111700	protein_coding	PBANKA-1111700-pb	p.berghei
PBANKA_1111800	protein_coding	GS-pb	p.berghei
PBANKA_1111900	protein_coding	MAT1-pb	p.berghei
PBANKA_1112000	protein_coding	PBANKA-1112000-pb	p.berghei
PBANKA_1112100	protein_coding	PBANKA-1112100-pb	p.berghei
PBANKA_1112200	protein_coding	PBANKA-1112200-pb	p.berghei
PBANKA_1112300	protein_coding	RAB1b-pb	p.berghei
PBANKA_1112400	protein_coding	OPRT-pb	p.berghei
PBANKA_1112500	protein_coding	PBANKA-1112500-pb	p.berghei
PBANKA_1112600	protein_coding	AKAL-pb	p.berghei
PBANKA_1112700	protein_coding	PBANKA-1112700-pb	p.berghei
PBANKA_1112800	protein_coding	PBANKA-1112800-pb	p.berghei
PBANKA_1112900	protein_coding	PBANKA-1112900-pb	p.berghei
PBANKA_1113000	protein_coding	PNP-pb	p.berghei
PBANKA_1113100	protein_coding	PBANKA-1113100-pb	p.berghei
PBANKA_1113200	protein_coding	PAM16-pb	p.berghei
PBANKA_1113300	protein_coding	PBANKA-1113300-pb	p.berghei
PBANKA_1113400	protein_coding	PSOP12-pb	p.berghei
PBANKA_1113500	protein_coding	RAB1a-pb	p.berghei
PBANKA_1113600	protein_coding	PBANKA-1113600-pb	p.berghei
PBANKA_1113700	protein_coding	PBANKA-1113700-pb	p.berghei
PBANKA_1113800	protein_coding	UvrD-pb	p.berghei
PBANKA_1113900	protein_coding	PBANKA-1113900-pb	p.berghei
PBANKA_1114000	protein_coding	PBANKA-1114000-pb	p.berghei
PBANKA_1114051	tRNA_encoding	PBANKA-1114051-pb	p.berghei
PBANKA_1114100	protein_coding	PBANKA-1114100-pb	p.berghei
PBANKA_1114200	protein_coding	PBANKA-1114200-pb	p.berghei
PBANKA_1114300	protein_coding	PBANKA-1114300-pb	p.berghei
PBANKA_1114400	protein_coding	PBANKA-1114400-pb	p.berghei
PBANKA_1114500	protein_coding	PBANKA-1114500-pb	p.berghei
PBANKA_1114600	protein_coding	CWC2-pb	p.berghei
PBANKA_1114700	protein_coding	ROM9-pb	p.berghei
PBANKA_1114800	protein_coding	PBANKA-1114800-pb	p.berghei
PBANKA_1114900	protein_coding	PI3K-pb	p.berghei
PBANKA_1115000	protein_coding	PBANKA-1115000-pb	p.berghei
PBANKA_1115100	protein_coding	GEP1-pb	p.berghei
PBANKA_1115200	protein_coding	GEP-pb	p.berghei
PBANKA_1115300	protein_coding	GAP40-pb	p.berghei
PBANKA_1115400	protein_coding	PBANKA-1115400-pb	p.berghei
PBANKA_1115500	protein_coding	NIF2-pb	p.berghei
PBANKA_1115600	protein_coding	PBANKA-1115600-pb	p.berghei
PBANKA_1115700	protein_coding	NDC80-pb	p.berghei
PBANKA_1115800	protein_coding	PBANKA-1115800-pb	p.berghei
PBANKA_1115900	protein_coding	PBANKA-1115900-pb	p.berghei
PBANKA_1116000	protein_coding	TLP-pb	p.berghei
PBANKA_1116100	protein_coding	PBANKA-1116100-pb	p.berghei
PBANKA_1116200	protein_coding	PBANKA-1116200-pb	p.berghei
PBANKA_1116300	protein_coding	MQO-pb	p.berghei
PBANKA_1116400	protein_coding	PBANKA-1116400-pb	p.berghei
PBANKA_1116500	protein_coding	TOM40-pb	p.berghei
PBANKA_1116700	protein_coding	PBANKA-1116700-pb	p.berghei
PBANKA_1116800	protein_coding	PBANKA-1116800-pb	p.berghei
PBANKA_1116900	protein_coding	PBANKA-1116900-pb	p.berghei
PBANKA_1117000	protein_coding	H2A-pb	p.berghei
PBANKA_1117100	protein_coding	H3.3-pb	p.berghei
PBANKA_1117200	protein_coding	PBANKA-1117200-pb	p.berghei
PBANKA_1117300	protein_coding	PBANKA-1117300-pb	p.berghei
PBANKA_1117400	protein_coding	PBANKA-1117400-pb	p.berghei
PBANKA_1117500	protein_coding	PBANKA-1117500-pb	p.berghei
PBANKA_1117600	protein_coding	PBANKA-1117600-pb	p.berghei
PBANKA_1117700	protein_coding	MDH-pb	p.berghei
PBANKA_1117800	protein_coding	ROM10-pb	p.berghei
PBANKA_1117900	protein_coding	PBANKA-1117900-pb	p.berghei
PBANKA_1118000	protein_coding	PBANKA-1118000-pb	p.berghei
PBANKA_1118100	protein_coding	GPI1-pb	p.berghei
PBANKA_1118100.1	protein_coding	GPI1-pb.1	p.berghei
PBANKA_1118200	protein_coding	PBANKA-1118200-pb	p.berghei
PBANKA_1118300	protein_coding	PBANKA-1118300-pb	p.berghei
PBANKA_1118400	protein_coding	PBANKA-1118400-pb	p.berghei
PBANKA_1118500	protein_coding	PBANKA-1118500-pb	p.berghei
PBANKA_1118600	protein_coding	PBANKA-1118600-pb	p.berghei
PBANKA_1118700	protein_coding	ACS12-pb	p.berghei
PBANKA_1118800	protein_coding	PBANKA-1118800-pb	p.berghei
PBANKA_1118900	protein_coding	PBANKA-1118900-pb	p.berghei
PBANKA_1119000	protein_coding	PBANKA-1119000-pb	p.berghei
PBANKA_1119100	protein_coding	SF3A2-pb	p.berghei
PBANKA_1119200	protein_coding	PIMMS43-pb	p.berghei
PBANKA_1119300	protein_coding	PBANKA-1119300-pb	p.berghei
PBANKA_1119400	protein_coding	PBANKA-1119400-pb	p.berghei
PBANKA_1119500	protein_coding	PBANKA-1119500-pb	p.berghei
PBANKA_1119600	protein_coding	MSP10-pb	p.berghei
PBANKA_1119700	protein_coding	PBANKA-1119700-pb	p.berghei
PBANKA_1119800	protein_coding	PBANKA-1119800-pb	p.berghei
PBANKA_1119900	protein_coding	PBANKA-1119900-pb	p.berghei
PBANKA_1119921	tRNA_encoding	PBANKA-1119921-pb	p.berghei
PBANKA_1119941	tRNA_encoding	PBANKA-1119941-pb	p.berghei
PBANKA_1120000	protein_coding	PBANKA-1120000-pb	p.berghei
PBANKA_1120100	protein_coding	PBANKA-1120100-pb	p.berghei
PBANKA_1120200	protein_coding	PDX1-pb	p.berghei
PBANKA_1120300	protein_coding	PUF3-pb	p.berghei
PBANKA_1120400	protein_coding	ALV7-pb	p.berghei
PBANKA_1120500	protein_coding	RPP1-pb	p.berghei
PBANKA_1120551	tRNA_encoding	PBANKA-1120551-pb	p.berghei
PBANKA_1120600	protein_coding	PBANKA-1120600-pb	p.berghei
PBANKA_1120700	protein_coding	PBANKA-1120700-pb	p.berghei
PBANKA_1120800	protein_coding	SRP68-pb	p.berghei
PBANKA_1120900	protein_coding	PBANKA-1120900-pb	p.berghei
PBANKA_1121000	protein_coding	PBANKA-1121000-pb	p.berghei
PBANKA_1121100	protein_coding	PBANKA-1121100-pb	p.berghei
PBANKA_1121200	protein_coding	PBANKA-1121200-pb	p.berghei
PBANKA_1121300	protein_coding	PBANKA-1121300-pb	p.berghei
PBANKA_1121400	protein_coding	PBANKA-1121400-pb	p.berghei
PBANKA_1121500	protein_coding	QCR9-pb	p.berghei
PBANKA_1121600	protein_coding	PBANKA-1121600-pb	p.berghei
PBANKA_1121700	protein_coding	PBANKA-1121700-pb	p.berghei
PBANKA_1121800	protein_coding	AP2-SP3-pb	p.berghei
PBANKA_1121900	protein_coding	CS-pb.1	p.berghei
PBANKA_1122000	protein_coding	NAB2-pb	p.berghei
PBANKA_1122100	protein_coding	FNR-pb	p.berghei
PBANKA_1122200	protein_coding	PBANKA-1122200-pb	p.berghei
PBANKA_1122300	protein_coding	PlasMei2-pb	p.berghei
PBANKA_1122400	protein_coding	SOD2-pb	p.berghei
PBANKA_1122500	protein_coding	PBANKA-1122500-pb	p.berghei
PBANKA_1122600	protein_coding	SUV3-pb	p.berghei
PBANKA_1122700	protein_coding	TKL4-pb	p.berghei
PBANKA_1122800	protein_coding	PBANKA-1122800-pb	p.berghei
PBANKA_1122900	protein_coding	HK-pb	p.berghei
PBANKA_1123000	protein_coding	PBANKA-1123000-pb	p.berghei
PBANKA_1123100	protein_coding	PBANKA-1123100-pb	p.berghei
PBANKA_1123200	protein_coding	PBANKA-1123200-pb	p.berghei
PBANKA_1123300	protein_coding	PBANKA-1123300-pb	p.berghei
PBANKA_1123400	protein_coding	APC11-pb	p.berghei
PBANKA_1123500	protein_coding	ISWI-pb	p.berghei
PBANKA_1123600	protein_coding	PIGL-pb	p.berghei
PBANKA_1123700	protein_coding	PBANKA-1123700-pb	p.berghei
PBANKA_1123800	protein_coding	PBANKA-1123800-pb	p.berghei
PBANKA_1123900	protein_coding	SMS1-pb	p.berghei
PBANKA_1124000	protein_coding	SMS2-pb	p.berghei
PBANKA_1124100	protein_coding	PBANKA-1124100-pb	p.berghei
PBANKA_1124200	protein_coding	PBANKA-1124200-pb	p.berghei
PBANKA_1124300	protein_coding	PBANKA-1124300-pb	p.berghei
PBANKA_1124400	protein_coding	PBANKA-1124400-pb	p.berghei
PBANKA_1124500	protein_coding	PAP-pb	p.berghei
PBANKA_1124600	protein_coding	PBANKA-1124600-pb	p.berghei
PBANKA_1124700	protein_coding	PBANKA-1124700-pb	p.berghei
PBANKA_1124800	protein_coding	PBANKA-1124800-pb	p.berghei
PBANKA_1124900	protein_coding	PBANKA-1124900-pb	p.berghei
PBANKA_1125000	protein_coding	PBANKA-1125000-pb	p.berghei
PBANKA_1125100	protein_coding	FabB/FabF-pb	p.berghei
PBANKA_1125200	protein_coding	PBANKA-1125200-pb	p.berghei
PBANKA_1125300	protein_coding	PBANKA-1125300-pb	p.berghei
PBANKA_1125400	protein_coding	PBANKA-1125400-pb	p.berghei
PBANKA_1125500	protein_coding	PBANKA-1125500-pb	p.berghei
PBANKA_1125600	protein_coding	PBANKA-1125600-pb	p.berghei
PBANKA_1125650	non_protein_coding	PBANKA-1125650-pb	p.berghei
PBANKA_1125700	protein_coding	PBANKA-1125700-pb	p.berghei
PBANKA_1125800	protein_coding	PBANKA-1125800-pb	p.berghei
PBANKA_1125900	protein_coding	PBANKA-1125900-pb	p.berghei
PBANKA_1126000	protein_coding	RNF5-pb	p.berghei
PBANKA_1126100	protein_coding	TIM22-pb	p.berghei
PBANKA_1126200	protein_coding	DJ1-pb	p.berghei
PBANKA_1126300	protein_coding	PBANKA-1126300-pb	p.berghei
PBANKA_1126400	protein_coding	PBANKA-1126400-pb	p.berghei
PBANKA_1126500	protein_coding	ACS-pb	p.berghei
PBANKA_1126600	protein_coding	POP4-pb	p.berghei
PBANKA_1126700	protein_coding	PBANKA-1126700-pb	p.berghei
PBANKA_1126800	protein_coding	PBANKA-1126800-pb	p.berghei
PBANKA_1126900	protein_coding	PK4-pb	p.berghei
PBANKA_1127000	protein_coding	CEPT-pb	p.berghei
PBANKA_1127100	protein_coding	PBANKA-1127100-pb	p.berghei
PBANKA_1127200	protein_coding	PBANKA-1127200-pb	p.berghei
PBANKA_1127300	protein_coding	PBANKA-1127300-pb	p.berghei
PBANKA_1127400	protein_coding	PBANKA-1127400-pb	p.berghei
PBANKA_1127500	protein_coding	GATB-pb	p.berghei
PBANKA_1127600	protein_coding	GNA1-pb	p.berghei
PBANKA_1127700	protein_coding	NAPRT-pb	p.berghei
PBANKA_1127800	protein_coding	PBANKA-1127800-pb	p.berghei
PBANKA_1127900	protein_coding	PBANKA-1127900-pb	p.berghei
PBANKA_1128000	protein_coding	PBANKA-1128000-pb	p.berghei
PBANKA_1128100	protein_coding	PL-pb	p.berghei
PBANKA_1128200	protein_coding	PABP3-pb	p.berghei
PBANKA_1128300	protein_coding	AAT1-pb	p.berghei
PBANKA_1128400	protein_coding	PBANKA-1128400-pb	p.berghei
PBANKA_1128500	protein_coding	PBANKA-1128500-pb	p.berghei
PBANKA_1128600	protein_coding	PBANKA-1128600-pb	p.berghei
PBANKA_1128700	protein_coding	PBANKA-1128700-pb	p.berghei
PBANKA_1128800	protein_coding	PBANKA-1128800-pb	p.berghei
PBANKA_1128900	protein_coding	PBANKA-1128900-pb	p.berghei
PBANKA_1129000	protein_coding	PSOP6-pb	p.berghei
PBANKA_1129100	protein_coding	PBANKA-1129100-pb	p.berghei
PBANKA_1129200	protein_coding	PBANKA-1129200-pb	p.berghei
PBANKA_1129300	protein_coding	YTM1-pb	p.berghei
PBANKA_1129400	protein_coding	PBANKA-1129400-pb	p.berghei
PBANKA_1129500	protein_coding	PBANKA-1129500-pb	p.berghei
PBANKA_1129600	protein_coding	PBANKA-1129600-pb	p.berghei
PBANKA_1129700	protein_coding	HAS1-pb	p.berghei
PBANKA_1129800	protein_coding	PBANKA-1129800-pb	p.berghei
PBANKA_1129900	protein_coding	PBANKA-1129900-pb	p.berghei
PBANKA_1130000	protein_coding	PBANKA-1130000-pb	p.berghei
PBANKA_1130100	protein_coding	TFB4-pb	p.berghei
PBANKA_1130200	protein_coding	ERD2-pb	p.berghei
PBANKA_1130300	protein_coding	ROMO1-pb	p.berghei
PBANKA_1130400	protein_coding	PBANKA-1130400-pb	p.berghei
PBANKA_1130500	protein_coding	PBANKA-1130500-pb	p.berghei
PBANKA_1130600	protein_coding	PBANKA-1130600-pb	p.berghei
PBANKA_1130700	protein_coding	PBANKA-1130700-pb	p.berghei
PBANKA_1130800	protein_coding	SAC1-pb	p.berghei
PBANKA_1130900	protein_coding	PBANKA-1130900-pb	p.berghei
PBANKA_1131000	protein_coding	PBANKA-1131000-pb	p.berghei
PBANKA_1131100	protein_coding	ADSS-pb	p.berghei
PBANKA_1131200	protein_coding	PBANKA-1131200-pb	p.berghei
PBANKA_1131300	protein_coding	PBANKA-1131300-pb	p.berghei
PBANKA_1131400	protein_coding	MCA1-pb	p.berghei
PBANKA_1131500	protein_coding	PBANKA-1131500-pb	p.berghei
PBANKA_1131600	protein_coding	MCM6-pb	p.berghei
PBANKA_1131700	protein_coding	PBANKA-1131700-pb	p.berghei
PBANKA_1131800	protein_coding	PBANKA-1131800-pb	p.berghei
PBANKA_1131851	tRNA_encoding	PBANKA-1131851-pb	p.berghei
PBANKA_1131900	protein_coding	PP5-pb	p.berghei
PBANKA_1132000	protein_coding	NIF3-pb	p.berghei
PBANKA_1132100	protein_coding	SF3B5-pb	p.berghei
PBANKA_1132200	protein_coding	PBANKA-1132200-pb	p.berghei
PBANKA_1132300	protein_coding	PBANKA-1132300-pb	p.berghei
PBANKA_1132400	protein_coding	PBANKA-1132400-pb	p.berghei
PBANKA_1132500	protein_coding	TIM23-pb	p.berghei
PBANKA_1132600	protein_coding	PBANKA-1132600-pb	p.berghei
PBANKA_1132700	protein_coding	PBANKA-1132700-pb	p.berghei
PBANKA_1132800	protein_coding	PBANKA-1132800-pb	p.berghei
PBANKA_1132900	protein_coding	PBANKA-1132900-pb	p.berghei
PBANKA_1133000	protein_coding	PBANKA-1133000-pb	p.berghei
PBANKA_1133100	protein_coding	ARK3-pb	p.berghei
PBANKA_1133200	protein_coding	CRK2-pb	p.berghei
PBANKA_1133300	protein_coding	EF-1alpha-pb	p.berghei
PBANKA_1133400	protein_coding	EF-1alpha-pb.1	p.berghei
PBANKA_1133500	protein_coding	GluRS-pb	p.berghei
PBANKA_1133600	protein_coding	PBANKA-1133600-pb	p.berghei
PBANKA_1133700	protein_coding	PBANKA-1133700-pb	p.berghei
PBANKA_1133800	protein_coding	PBANKA-1133800-pb	p.berghei
PBANKA_1133900	protein_coding	PBANKA-1133900-pb	p.berghei
PBANKA_1134000	protein_coding	UTP21-pb	p.berghei
PBANKA_1134100	protein_coding	CCT4-pb	p.berghei
PBANKA_1134200	protein_coding	PBANKA-1134200-pb	p.berghei
PBANKA_1134300	protein_coding	PBANKA-1134300-pb	p.berghei
PBANKA_1134400	protein_coding	PBANKA-1134400-pb	p.berghei
PBANKA_1134500	protein_coding	PBANKA-1134500-pb	p.berghei
PBANKA_1134600	protein_coding	ROM7-pb	p.berghei
PBANKA_1134700	protein_coding	PBANKA-1134700-pb	p.berghei
PBANKA_1134800	protein_coding	PBANKA-1134800-pb	p.berghei
PBANKA_1134900	protein_coding	PBANKA-1134900-pb	p.berghei
PBANKA_1135000	protein_coding	YOP1L-pb	p.berghei
PBANKA_1135100	protein_coding	RPS15-pb	p.berghei
PBANKA_1135200	protein_coding	PBANKA-1135200-pb	p.berghei
PBANKA_1135300	protein_coding	PBANKA-1135300-pb	p.berghei
PBANKA_1135400	protein_coding	PBANKA-1135400-pb	p.berghei
PBANKA_1135500	protein_coding	HMGB4-pb	p.berghei
PBANKA_1135600	protein_coding	DIS3-pb	p.berghei
PBANKA_1135700	protein_coding	CELF1-pb	p.berghei
PBANKA_1135800	protein_coding	PBANKA-1135800-pb	p.berghei
PBANKA_1135900	protein_coding	PBANKA-1135900-pb	p.berghei
PBANKA_1136000	protein_coding	PBANKA-1136000-pb	p.berghei
PBANKA_1136100	protein_coding	PBANKA-1136100-pb	p.berghei
PBANKA_1136200	protein_coding	PBANKA-1136200-pb	p.berghei
PBANKA_1136300	protein_coding	RRM1-pb	p.berghei
PBANKA_1136400	protein_coding	EMC3-pb	p.berghei
PBANKA_1136500	protein_coding	PBANKA-1136500-pb	p.berghei
PBANKA_1136600	protein_coding	PBANKA-1136600-pb	p.berghei
PBANKA_1136700	protein_coding	GCbeta-pb	p.berghei
PBANKA_1136900	protein_coding	PIAS-pb	p.berghei
PBANKA_1137000	protein_coding	BLN-pb	p.berghei
PBANKA_1137100	protein_coding	PRMT5-pb	p.berghei
PBANKA_1137200	protein_coding	SEC24A-pb	p.berghei
PBANKA_1137300	protein_coding	PBANKA-1137300-pb	p.berghei
PBANKA_1137400	protein_coding	PBANKA-1137400-pb	p.berghei
PBANKA_1137500	protein_coding	ADF2-pb	p.berghei
PBANKA_1137600	protein_coding	YfhJ-pb	p.berghei
PBANKA_1137700	protein_coding	COX2A-pb	p.berghei
PBANKA_1137800	protein_coding	GAC-pb	p.berghei
PBANKA_1137900	protein_coding	PCNA1-pb	p.berghei
PBANKA_1138000	protein_coding	PBANKA-1138000-pb	p.berghei
PBANKA_1138100	protein_coding	14-3-3II-pb	p.berghei
PBANKA_1138200	protein_coding	RUVB3-pb	p.berghei
PBANKA_1138300	protein_coding	TMCO1-pb	p.berghei
PBANKA_1138400	protein_coding	Pcalp-pb	p.berghei
PBANKA_1138500	protein_coding	PBANKA-1138500-pb	p.berghei
PBANKA_1138600	protein_coding	PBANKA-1138600-pb	p.berghei
PBANKA_1138700	protein_coding	PBANKA-1138700-pb	p.berghei
PBANKA_1138800	protein_coding	PBANKA-1138800-pb	p.berghei
PBANKA_1138900	protein_coding	PBANKA-1138900-pb	p.berghei
PBANKA_1139000	protein_coding	PBANKA-1139000-pb	p.berghei
PBANKA_1139100	protein_coding	PBANKA-1139100-pb	p.berghei
PBANKA_1139200	protein_coding	PNKP-pb	p.berghei
PBANKA_1139300	protein_coding	PBANKA-1139300-pb	p.berghei
PBANKA_1139400	protein_coding	DOA1-pb	p.berghei
PBANKA_1139500	protein_coding	CCR4-2-pb	p.berghei
PBANKA_1139600	protein_coding	PBANKA-1139600-pb	p.berghei
PBANKA_1139700	protein_coding	PBANKA-1139700-pb	p.berghei
PBANKA_1139800	protein_coding	GEX1-pb	p.berghei
PBANKA_1139900	protein_coding	RTN1-pb	p.berghei
PBANKA_1140000	protein_coding	PBANKA-1140000-pb	p.berghei
PBANKA_1140100	protein_coding	NUP205-pb	p.berghei
PBANKA_1140200	protein_coding	PRP16-pb	p.berghei
PBANKA_1140300	protein_coding	PBANKA-1140300-pb	p.berghei
PBANKA_1140400	protein_coding	RRP45-pb	p.berghei
PBANKA_1140500	protein_coding	PBANKA-1140500-pb	p.berghei
PBANKA_1140600	protein_coding	RPB5-pb	p.berghei
PBANKA_1140700	protein_coding	FC-pb	p.berghei
PBANKA_1140800	protein_coding	PBANKA-1140800-pb	p.berghei
PBANKA_1140900	protein_coding	mtRPS17-pb	p.berghei
PBANKA_1141000	protein_coding	PBANKA-1141000-pb	p.berghei
PBANKA_1141100	protein_coding	PBANKA-1141100-pb	p.berghei
PBANKA_1141200	protein_coding	UBA4-pb	p.berghei
PBANKA_1141300	protein_coding	GCVT-pb	p.berghei
PBANKA_1141400	protein_coding	TOP6B-pb	p.berghei
PBANKA_1141500	protein_coding	PBANKA-1141500-pb	p.berghei
PBANKA_1141600	protein_coding	PBANKA-1141600-pb	p.berghei
PBANKA_1141700	protein_coding	PBANKA-1141700-pb	p.berghei
PBANKA_1141800	protein_coding	PBANKA-1141800-pb	p.berghei
PBANKA_1141900	protein_coding	DIP13-pb	p.berghei
PBANKA_1142000	protein_coding	PBANKA-1142000-pb	p.berghei
PBANKA_1142100	protein_coding	PBANKA-1142100-pb	p.berghei
PBANKA_1142300	protein_coding	RHOP148-pb	p.berghei
PBANKA_1142400	protein_coding	PBANKA-1142400-pb	p.berghei
PBANKA_1142500	protein_coding	PBANKA-1142500-pb	p.berghei
PBANKA_1142600	protein_coding	PBANKA-1142600-pb	p.berghei
PBANKA_1142700	protein_coding	PBANKA-1142700-pb	p.berghei
PBANKA_1142800	protein_coding	PBANKA-1142800-pb	p.berghei
PBANKA_1142900	protein_coding	SKP1-pb	p.berghei
PBANKA_1143000	protein_coding	SNP1-pb	p.berghei
PBANKA_1143100	protein_coding	PBANKA-1143100-pb	p.berghei
PBANKA_1143200	protein_coding	PBANKA-1143200-pb	p.berghei
