	dist_type_ROI	dist_type_ambigious	dist_type_central	dist_type_parasite	dist_type_portal
37x17	1270.9388734317636	244.44144493109212	282.28712333367224	670.1026936224026	343.3499963593997
37x19	1160.412069051335	143.4432640454055	164.77308639459267	680.7062288535341	234.19942356888893
37x21	1044.8059437043798	61.50658501331382	83.89195432221136	550.2383665285436	155.14464218915197
37x23	941.4133258032839	124.52168485850159	143.8466197030712	431.418879976294	167.39608717051888
37x25	843.788865771527	168.9457013362577	255.7007039489725	316.098797846496	250.20721412461322
37x27	749.463514789079	125.44863490688131	377.485840794062	208.57842649708533	256.3504632334414
37x29	673.778160821498	198.84619684570308	506.60320764874746	148.97587052942535	237.4679136220301
37x31	603.0701866283893	297.8967102873077	630.8995561894144	165.41478168531398	131.4543647050182
37x33	558.8418828255449	376.0548497227499	755.965111628837	255.44128483861022	26.100766272276374
37x35	543.9412927881099	372.72500586893847	750.502718182952	331.7021706290148	68.15959213492975
37x37	550.225044868007	313.4842898774992	734.1446723909394	262.2433983916469	166.58271218827025
37x39	595.4761792045089	223.54883135458348	707.1272021355138	254.79222908087308	287.07086233193377
37x41	656.3301379641197	157.62820179143097	576.4073646302586	298.5572809361717	392.60597295507336
37x43	732.4191491215942	164.53027077106515	448.2646651254144	287.80099026931777	438.3694902704795
37x45	822.4937689733587	203.6708128328653	324.237258809039	167.81537474260193	501.40781804834273
37x47	929.4843516703227	82.70646891265514	193.3063889270088	64.76696688899374	582.3732136697222
37x49	1030.6046623220761	31.112216250212338	76.26644085048127	88.98522349244314	677.1172498171936
37x51	1142.4935886034552	0.4472135954995512	40.89498746790378	204.4764045067307	777.5902519965128
37x53	1256.3227690366837	46.64439944945171	125.22659461951378	328.297578425428	881.7494542102081
37x55	1373.4817108356413	174.75299711306815	250.7756168370442	352.90396710720034	990.2844086422849
38x12	1580.8791984209295	468.9631542029717	541.7815426904093	586.5444910661081	629.5821153749524
38x14	1464.8385610708099	402.7458379673218	451.31652972165773	569.4060150718462	497.62014629634916
38x16	1350.1881128198397	314.5446550173759	328.55431818802805	596.8087968520568	378.43142047139787
38x18	1241.7973465908194	189.73046671528516	204.16329248912476	636.6911731758181	258.29798682916567
38x20	1136.7335659687365	65.21962894711972	81.40024569987469	635.3192898063145	146.52917798172464
38x22	1030.3412735593968	34.789941074971686	56.38386293967455	514.1536151774097	87.28768527117671
38x24	933.7220143061853	128.26924806827228	178.81386970814103	402.7815785261287	161.63168006303712
38x26	837.5066865404716	171.3769237674663	309.60079134265817	296.14835809100805	202.5632000142176
38x28	759.6982163991173	186.2819905412221	436.7005610255157	225.3578931388915	193.09008260394927
38x30	689.7759418825797	261.6487148831426	567.121724147471	208.49616303423917	158.3655581242334
38x32	636.8466377394168	368.30970663288275	697.5161933604126	242.27265631928006	34.246751670778714
38x34	611.0738907857216	394.2969693010586	705.7340150509962	256.555062316065	0.31622776601655034
