dist_comp_ann_central_px	dist_comp_ann_central_um	dist_comp_ann_portal_px	dist_comp_ann_portal_um
47x19_30	129.836088973752	363.541049126505	491.103868850572	1375.0908327816
47x21_30	195.317305940871	546.88845663444	390.300717396215	1092.8420087094
47x23_30	129.156184520912	361.637316658555	310.564196262222	869.579749534221
47x25_30	87.1443056085707	244.004055703998	263.335774250291	737.340167900814
47x27_30	78.2387372086231	219.068464184145	154.698739490663	433.156470573856
47x29_30	153.676868786425	430.295232601989	100.700446870905	281.961251238535
47x31_30	242.51931881811	679.054092690707	149.382796867645	418.271831229406
47x33_30	354.620374485167	992.937048558468	252.647996231912	707.414389449353
47x35_30	473.899662375908	1326.91905465254	278.324432991428	779.308412376
47x37_30	599.127941261297	1677.55823553163	263.523983728237	737.867154439063
47x39_30	722.865001227753	2024.02200343771	302.564389841237	847.180291555464
47x41_30	676.538727642402	1894.30843739873	368.201099944039	1030.96307984331
47x43_30	636.343531435655	1781.76188801983	454.510384919861	1272.62907777561
48x14_30	224.082239367604	627.43027022929	756.381682750184	2117.86871170051
48x16_30	130.116409418643	364.3259463722	635.393484385856	1779.1017562804
48x18_30	68.9197359252049	192.975260590574	519.432122610837	1454.40994331034
48x20_30	116.436763953659	326.022939070244	405.640629128789	1135.79376156061
48x22_30	110.272798096357	308.7638346698	304.555233085889	852.754652640488
48x24_30	56.7059961556091	158.776789235706	231.253908075085	647.510942610238
48x26_30	16.7693172192546	46.9540882139128	204.723252221138	573.225106219188
48x28_30	79.6570775261053	223.039817073095	166.510810459862	466.230269287614
48x30_30	157.919029885571	442.1732836796	166.846096747871	467.16907089404
48x32_30	275.010581614599	770.029628520877	236.173707258027	661.286380322475
48x34_30	398.832057387568	1116.72976068519	337.276459303047	944.374086048533
48x36_30	525.223657121421	1470.62623993998	319.204150975516	893.771622731445
48x38_30	650.82198026803	1822.30154475048	331.11576525439	927.124142712291
48x40_30	755.837138542425	2116.34398791879	384.491066216109	1076.57498540511
48x42_30	708.321395977843	1983.29990873796	452.24882531633	1266.29671088572
48x44_30	678.687321231213	1900.3244994474	538.331384929395	1507.32787780231
49x15_30	138.463713658128	387.698398242757	680.762219868288	1906.13421563121
49x17_30	45.9608529076646	128.690388141461	558.362068912278	1563.41379295438
49x19_30	29.9282475263754	83.7990930738513	437.179253853611	1224.10191079011
49x21_30	134.222054819616	375.821753494924	321.699487099373	900.758563878245
49x23_30	27.0712024114186	75.799366751972	218.446446526374	611.650050273847
49x25_30	2.08086520466873	5.82642257307245	153.275992901693	429.172780124741
49x27_30	34.8209706929605	97.4987179402893	163.560692099294	457.969937878022
49x29_30	75.5079466016657	211.422250484664	213.700374356247	598.361048197492
49x31_30	199.386183071947	558.281312601452	246.236979351193	689.463542183342
49x33_30	324.842177064494	909.558095780583	320.885088466261	898.47824770553
49x35_30	453.634268987695	1270.17595316554	388.519561927067	1087.85477339579
49x37_30	581.681364666258	1628.70782106552	377.972763569017	1058.32373799325
49x39_30	710.079833539864	1988.22353391162	406.997751836543	1139.59370514232
49x41_30	784.212790000265	2195.79581200074	465.110416997943	1302.30916759424
49x43_30	748.297066678736	2095.23178670046	536.650444889409	1502.62124569034
50x16_30	56.7274184147313	158.836771561248	611.235633778005	1711.45977457842
50x18_30	12.3016259087978	34.4445525446337	484.950234560207	1357.86065676858
50x20_30	83.1804063466874	232.905137770725	361.601686942967	1012.48472344031
50x22_30	74.7406850383377	209.273918107346	241.165026486014	675.262074160839
50x24_30	29.0833285577839	81.4333199617948	133.870982666148	374.838751465213
50x26_30	43.3110840316885	121.271035288728	87.2493552984774	244.298194835737
50x28_30	19.2416215532893	53.87654034921	159.424088518643	446.3874478522
50x30_30	135.438620784472	379.228138196522	275.402287572199	771.126405202156
50x32_30	259.990557520845	727.973561058367	327.32505250897	916.510147025116
50x34_30	387.726875519353	1085.63525145419	407.930055279089	1142.20415478145
50x36_30	516.111974284651	1445.11352799702	437.172242943214	1224.082280241
50x38_30	645.811621140407	1808.27253919314	446.512989732662	1250.23637125145
50x40_30	771.452817740658	2160.06788967384	487.682324879629	1365.51050966296
50x42_30	821.044511582655	2298.92463243143	547.906826020629	1534.13911285776
51x15_30	96.0355142642553	268.899439939915	667.216921248255	1868.20737949511
51x17_30	0.424264068712025	1.18793939239367	539.912752210947	1511.75570619065
51x19_30	31.8912213626257	89.295419815352	413.607362120163	1158.10061393646
51x21_30	84.1039832588207	235.491153124698	286.181201339291	801.307363750015
51x23_30	80.1516687287295	224.424672440443	161.117007171806	451.127620081058
51x25_30	103.548684202167	289.936315766067	47.7695509713037	133.75474271965
51x27_30	52.3095593558197	146.466766196295	75.4525678820806	211.267190069826
51x29_30	105.855798140678	296.396234793899	196.550883996995	550.342475191585
51x31_30	212.646043932165	595.408923010061	322.550368159765	903.141030847343
51x33_30	332.495548842387	930.987536758683	409.513235439345	1146.63705923017
51x35_30	461.864016784161	1293.21924699565	495.94956396795	1388.65877911026
51x37_30	586.135035635987	1641.17809978076	492.896824903549	1380.11110972994
51x39_30	712.710881073104	1995.59046700469	517.303779224548	1448.45058182874
51x41_30	838.830477510206	2348.72533702858	567.165910470649	1588.06454931782
52x16_30	69.4626518353571	194.495425139	601.602410234534	1684.48674865669
52x18_30	26.6007518690735	74.4821052334059	475.29695980513	1330.83148745437
52x20_30	4.60434577328845	12.8921681652076	346.955904979293	971.476533942019
52x22_30	105.804725792377	296.253232218654	219.266139656811	613.94519103907
52x24_30	136.579097961584	382.421474292436	92.4058980801549	258.736514624434
52x26_30	121.559409343745	340.366346162485	7.50266619276118	21.0074653397313
52x28_30	120.427571593884	337.197200462875	131.764942226679	368.941838234701
52x30_30	192.121237764075	537.939465739409	257.318421415957	720.491579964679
52x32_30	295.894170270386	828.50367675708	385.168742241631	1078.47247827657
52x34_30	413.133888709217	1156.77488838581	494.722154345245	1385.22203216668
52x36_30	533.483889166299	1493.75488966564	552.421813472278	1546.78107772238
52x38_30	657.603041355497	1841.28851579539	558.377972344898	1563.45832256572
52x40_30	782.681550823833	2191.50834230673	591.503347412337	1656.20937275454
53x17_30	92.6872698918251	259.52435569711	542.94984114557	1520.2595552076
53x19_30	25.0379711638146	70.1063192586809	416.899628208038	1167.31895898251
53x21_30	49.5372587049386	138.704324373828	290.020585476273	812.057639333564
53x23_30	168.022885346015	470.464078968842	170.032026395029	476.089673906082
53x25_30	167.110651964499	467.909825500597	71.4308756771191	200.006451895933
53x27_30	167.403614058956	468.730119365078	89.6770316190273	251.095688533276
53x29_30	197.839960574198	553.951889607754	204.584579086499	572.836821442198
53x31_30	278.389026364187	779.489273819724	328.577007716608	920.015621606503
53x33_30	377.931806017964	1058.2090568503	452.769753848466	1267.7553107757
53x35_30	493.592838278677	1382.0599471803	578.769634656139	1620.55497703719
53x37_30	612.217028511949	1714.20767983346	609.005164181717	1705.21445970881
53x39_30	735.363399959503	2059.01751988661	627.902165946257	1758.12606464952
54x16_30	175.0319399424	490.089431838721	616.204657561106	1725.3730411711
54x18_30	112.713619407772	315.59813434176	493.037483362066	1380.50495341379
54x20_30	66.1967521861915	185.350906121336	371.349983169516	1039.77995287465
54x22_30	130.160554700724	364.449553162026	254.185699833803	711.719959534647
54x24_30	109.088679522671	305.448302663478	156.888304216726	439.287251806834
54x26_30	132.916214210306	372.165399788857	117.533484590563	329.093756853575
54x28_30	195.606185996251	547.697320789503	177.077892465435	495.818098903218
54x30_30	281.49225566612	788.178315865135	284.512723792804	796.63562661985
54x32_30	365.231063848628	1022.64697877616	404.758607073402	1133.32409980552
54x34_30	464.759055855828	1301.32535639632	527.539363460207	1477.11021768858
54x36_30	575.742789794193	1612.07981142374	652.55709328763	1827.15986120536
54x38_30	692.016654423866	1937.64663238683	674.016802461185	1887.24704689132
55x17_30	145.757229666318	408.120243065692	570.571091100837	1597.59905508234
55x19_30	80.8039602989851	226.251088837158	450.712191980648	1261.99413754581
55x21_30	138.220837792281	387.018345818387	338.768652622996	948.552227344388
55x23_30	103.929639660686	291.00299104992	241.903224451432	677.32902846401
55x25_30	55.5366545625496	155.502632775139	182.113481104503	509.917747092608
55x27_30	108.753390751737	304.509494104864	189.576633581251	530.814574027504
55x29_30	211.809820357792	593.067497001817	262.175895154379	734.092506432262
55x31_30	323.058895559308	904.564907566063	367.415636575255	1028.76378241072
55x33_30	444.892132994055	1245.69797238335	483.96240556473	1355.09473558124
55x35_30	548.402224649025	1535.52622901727	603.469966112648	1689.71590511541
55x37_30	657.745794361317	1841.68822421169	725.071258567046	2030.19952398773
56x16_30	177.834333018121	497.936132450739	648.102808202526	1814.68786296707
56x18_30	58.6237153377367	164.146402945663	532.320148031239	1490.49641448747
56x20_30	60.0650480729018	168.182134604125	423.769288646546	1186.55400821033
56x22_30	116.529910323487	326.283748905764	326.83760493554	915.145293819512
56x24_30	27.2618781451315	76.3332588063683	255.888667197279	716.488268152382
56x26_30	24.6910915109072	69.1350562305401	230.788756225255	646.208517430714
56x28_30	128.368259316702	359.431126086765	268.051879306973	750.545262059524
56x30_30	245.080394972752	686.225105923705	348.545836297036	975.9283416317
56x32_30	369.201747016452	1033.76489164607	452.778014042202	1267.77843931817
56x34_30	495.906089900094	1388.53705172026	566.078660611757	1585.02024971292
56x36_30	622.414733116112	1742.76125272511	683.411223203132	1913.55142496877
57x17_30	112.387054414643	314.683752361001	616.216560958889	1725.40637068489
57x19_30	1.78885438199983	5.00879226959953	507.449307813106	1420.8580618767
57x21_30	78.8195407243656	220.694714028224	410.709532394855	1149.98669070559
57x23_30	94.8190381727212	265.493306883619	336.74478466637	942.885397065837
57x25_30	23.2228335911016	65.0239340550845	295.58636639737	827.641825912636
57x27_30	46.2714814977867	129.560148193803	298.709641625442	836.386996551239
57x29_30	172.845364415711	483.967020363991	349.088699330128	977.448358124357
57x31_30	298.747920494855	836.494177385593	434.857815843294	1217.60188436122
57x33_30	426.499237982907	1194.19786635214	536.663209098593	1502.65698547606
57x35_30	555.217047648936	1554.60773341702	647.475845109299	1812.93236630604
58x18_30	81.1212672484841	227.139548295756	588.020628889837	1646.45776089154
58x20_30	84.2171597716287	235.80804736056	493.916318823341	1382.96569270535
58x22_30	21.0829314849715	59.0322081579201	410.918592911053	1150.57206015095
58x24_30	74.595710332431	208.867988930807	364.3038841407	1020.05087559396
58x26_30	0.282842712474523	0.791959594928663	345.981328976001	968.747721132804
58x28_30	120.235186197719	336.658521353612	373.786168818484	1046.60127269176
58x30_30	245.373551957011	687.045945479632	438.074628345446	1226.60895936725
58x32_30	371.018274482538	1038.85116855111	525.811525168477	1472.27227047174
58x34_30	498.653887982436	1396.23088635082	627.453982376397	1756.87115065391
59x17_30	167.948712409474	470.256394746526	674.840551537917	1889.55354430617
59x19_30	111.817887656672	313.090085438681	574.736670136855	1609.26267638319
59x21_30	5.39073278877701	15.0940518085756	497.819505443489	1393.89461524177
59x23_30	58.4777735554284	163.7377659552	438.052793621956	1226.54782214148
59x25_30	41.3933569549513	115.901399473864	407.43196978146	1140.80951538809
59x27_30	68.9826789853802	193.151501159065	408.236708295567	1143.06278322759
59x29_30	194.063134056935	543.376775359419	452.357933499569	1266.60221379879
59x31_30	321.202770847326	899.367758372514	523.982461538552	1467.15089230795
59x33_30	445.410069486535	1247.1481945623	611.731419824093	1712.84797550746
60x18_30	174.824054408997	489.507352345192	664.471406457795	1860.51993808183
60x20_30	48.597942343272	136.074238561162	582.930150189541	1632.20442053071
60x22_30	56.3027530410373	157.647708514904	515.582777059126	1443.63177576555
60x24_30	4.74236228055178	13.278614385545	476.817250107418	1335.08830030077
60x26_30	69.3195499119843	194.094739753556	460.561613684858	1289.5725183176
60x28_30	153.894671772612	430.905080963314	483.349531912466	1353.37868935491
60x30_30	271.513167268182	760.236868350911	535.83075686265	1500.32611921542
60x32_30	395.063551849573	1106.1779451788	610.104425487965	1708.2923913663
61x17_30	210.526435394703	589.474019105168	748.56461310965	2095.98091670702
61x19_30	95.6620091781473	267.853625698812	665.321892019194	1862.90129765374
61x21_30	5.91354377678914	16.5579225750096	591.873271908776	1657.24516134457
61x23_30	64.041002490592	179.314806973658	546.516834141456	1530.24713559608
61x25_30	66.3193033739046	185.694049446933	520.187706506027	1456.52557821687
61x27_30	148.349384899298	415.378277718033	524.165947005335	1467.66465161494
61x29_30	236.16818159947	661.270908478515	555.615883502263	1555.72447380634
61x31_30	349.462859256889	978.496005919288	616.242557764392	1725.4791617403
61x33_30	468.410685189824	1311.54991853151	691.900260153153	1937.32072842883
62x18_30	132.716879107369	371.607261500632	746.482531610754	2090.15108851011
62x20_30	14.2762039772481	39.9733711362948	675.104295646236	1890.29202780946
62x22_30	81.6186865858548	228.532322440393	625.155508653647	1750.43542423021
62x24_30	111.596594930132	312.470465804369	588.622969310576	1648.14431406961
62x26_30	158.441408728905	443.635944440935	577.950759148217	1618.26212561501
62x28_30	231.043221064804	646.921018981452	591.800785737904	1657.04220006613
62x30_30	325.561791369933	911.573015835813	637.62738335175	1785.3566733849
62x32_30	434.513060793344	1216.63657022136	699.055505664608	1957.3554158609
63x17_30	190.434030572269	533.215285602354	833.987362014557	2335.16461364076
63x19_30	64.4410583401606	180.43496335245	758.010191224366	2122.42853542822
63x21_30	42.9903477538857	120.37297371088	696.588809844086	1950.44866756344
63x23_30	157.784726764031	441.797234939288	657.650986466226	1841.42276210543
63x25_30	175.093403645026	490.261530206074	634.970314266738	1777.91687994687
63x27_30	242.184165460916	678.115663290564	638.829687788538	1788.72312580791
63x29_30	318.441611602504	891.636512487012	667.212305042406	1868.19445411874
63x31_30	409.581994233145	1146.82958385281	716.102513611005	2005.08703811081
64x18_30	139.413808498298	390.358663795234	839.248002678589	2349.89440750005
64x20_30	58.2000859105893	162.96024054965	776.142416055198	2173.19876495455
64x22_30	126.592021865519	354.457661223453	731.11527134919	2047.12275977773
64x24_30	226.656083086248	634.637032641494	702.40229213749	1966.72641798497
64x26_30	251.289335229333	703.610138642132	690.892415648052	1934.49876381454
64x28_30	332.269544195673	930.354723747883	708.403874918821	1983.5308497727
65x19_30	130.988243747292	366.767082492419	855.412368393163	2395.15463150086
65x21_30	131.74949715274	368.898592027673	803.612549678015	2250.11513909844
65x23_30	210.826279196879	590.31358175126	767.914396270835	2150.16030955834
65x25_30	288.220262993427	807.016736381595	751.23918960608	2103.46973089703
65x27_30	336.936032504688	943.420891013125	755.735992261848	2116.06077833317
65x29_30	414.823335891317	1161.50534049569	778.56701702551	2179.98764767143
10x44_31	174.922525707811	489.783071981872	574.560954120623	1608.77067153774
10x46_31	57.9415222444145	162.236262284361	655.227304070885	1834.63645139848
10x48_31	76.2971165903407	213.631926452954	747.830896660469	2093.92651064931
11x43_31	227.246562130211	636.290373964591	490.922397126063	1374.58271195298
11x45_31	101.801768157532	285.04495084109	569.647785916877	1595.01380056726
11x47_31	0.316227766016766	0.885437744846945	661.32904064467	1851.72131380508
11x49_31	74.2726059863258	207.963296761712	761.855117460006	2133.19432888802
11x51_31	188.612115199422	528.113922558382	871.617307079202	2440.52845982177
12x42_31	182.142718767454	509.999612548872	408.194524706052	1142.94466917695
12x44_31	175.480654204388	491.345831772287	482.754451041106	1351.7124629151
12x46_31	57.3949475128253	160.705853035911	574.977373467861	1609.93664571001
12x48_31	0.447213595499958	1.25219806739988	675.610538698147	1891.70950835481
12x50_31	117.100042698541	327.880119555914	787.454392330121	2204.87229852434
12x52_31	229.365232762073	642.222651733805	903.880860512048	2530.86640943373
13x15_31	1650.65364022862	4621.83019264014	1183.35026091179	3313.38073055301
13x17_31	1522.9833879593	4264.35348628605	1090.83692640101	3054.34339392282
13x19_31	1392.42069792143	3898.77795418	1003.82169731482	2810.70075248149
13x41_31	130.800038226294	366.240107033623	329.6253175956	922.950889267679
13x43_31	125.786883258947	352.203273125052	399.580204714898	1118.82457320171
13x45_31	130.432664620485	365.211460937358	489.078194157131	1369.41894363997
13x47_31	36.1951654230232	101.346463184465	594.502052141117	1664.60574599513
13x49_31	74.1097159622138	207.507204694198	705.032800655402	1974.09184183513
13x51_31	189.381414082798	530.267959431833	819.98568280184	2295.95991184515
13x53_31	159.916884662002	447.767277053605	905.423552819342	2535.18594789416
13x55_31	182.419434271681	510.774415960706	968.651459504398	2712.22408661231
14x16_31	1575.32961630257	4410.92292564719	1092.33044450844	3058.52524462362
14x18_31	1447.51997568255	4053.05593191113	1004.38243712243	2812.27082394281
14x20_31	1322.49667296368	3702.9906842983	919.53045082803	2574.68526231848
14x38_31	195.656459131816	547.838085569084	253.410437827647	709.549225917413
14x40_31	93.9943083383241	263.184063347308	253.571548088503	710.000334647808
14x42_31	68.6577745051498	192.241768614419	314.147560869092	879.613170433458
14x44_31	101.94827119672	285.455159350816	404.466624086586	1132.50654744244
14x46_31	67.7213408018475	189.619754245173	510.67580714187	1429.89225999724
14x48_31	93.6096148907794	262.106921694182	623.936823724967	1747.02310642991
14x50_31	159.222894082478	445.824103430939	745.02881152342	2086.08067226558
14x52_31	122.095249702844	341.866699167965	822.61014460071	2303.30840488199
14x54_31	103.138741508708	288.788476224381	885.413575680879	2479.15801190646
15x15_31	1637.24774545577	4584.29368727615	1106.74088204963	3098.87446973897
15x17_31	1510.17986345998	4228.50361768794	1009.83227320184	2827.53036496516
15x19_31	1379.28507930739	3861.9982220607	914.915476970414	2561.76333551716
15x21_31	1254.40938293685	3512.34627222317	834.152084454627	2335.62583647296
15x23_31	1125.9527965239	3152.66783026693	747.700006687174	2093.56001872409
15x37_31	235.717818588243	660.009892047081	220.805547937546	618.255534225129
15x39_31	115.476404516247	323.333932645492	194.49884318422	544.596760915817
15x41_31	13.9003597075758	38.9210071812122	227.722682225553	637.623510231547
15x43_31	15.9906222518074	44.7737423050607	318.556274463398	891.957568497515
15x45_31	58.1420673867037	162.79778868277	424.171309732283	1187.67966725039
15x47_31	50.3500744785945	140.980208540065	544.85092456561	1525.58258878371
15x49_31	167.923911340821	470.186951754299	662.267045835741	1854.34772834008
15x51_31	131.943359059863	369.441405367616	740.715768699438	2074.00415235843
15x53_31	43.1726765443143	120.88349432408	802.981494182774	2248.34818371177
15x55_31	98.3994410553232	275.518434954905	873.520606511375	2445.85769823185
16x14_31	1645.30805930075	4606.8625660421	1123.77400308069	3146.56720862593
16x16_31	1570.9	4398.52	1017.32522331848	2848.51062529175
16x18_31	1448.3	4055.24	925.107285670154	2590.30039987643
16x20_31	1315.4000152045	3683.1200425726	828.612937383915	2320.11622467496
16x22_31	1188.1000042084	3326.68001178352	744.861879813969	2085.61326347911
16x38_31	170.700468657822	477.9613122419	143.639305205783	402.190054576191
16x40_31	37.7011936150566	105.563342122159	146.171748296311	409.28089522967
16x42_31	10.607544484941	29.7011245578348	231.358855460516	647.804795289446
16x44_31	30.239378300488	84.6702592413663	344.124425172059	963.548390481766
16x46_31	9.10000000000008	25.4800000000002	462.989859500184	1296.37160660051
16x48_31	102.538188008176	287.106926422893	584.887066022151	1637.68378486202
16x50_31	179.640195947343	502.992548652562	662.776131133281	1855.77316717319
16x52_31	48.5470905410403	135.931853514913	723.887850429885	2026.88598120368
16x54_31	20.4009803686	57.1227450320801	788.912415924607	2208.9547645889
17x13_31	1627.64254368089	4557.39912230649	1151.0814263118	3223.02799367303
17x15_31	1565.10927414031	4382.30596759286	1040.20422994718	2912.5718438521
17x17_31	1497.95468890084	4194.27312892234	932.204510823671	2610.17263030628
17x19_31	1382.43055883469	3870.80556473714	839.365980964204	2350.22474669977
17x21_31	1254.50325627318	3512.60911756489	745.759223878592	2088.12582686006
17x23_31	1124.59390892891	3148.86294500094	659.080162044041	1845.42445372332
17x37_31	231.947946746678	649.454250890699	134.435300423661	376.41884118625
17x39_31	105.417360999031	295.168610797286	71.6799832589266	200.703953124994
17x41_31	0.538516480713552	1.50784614599794	146.928179734182	411.398903255709
17x43_31	62.4041665275646	174.731666277181	262.329334997061	734.52213799177
17x45_31	43.822368717357	122.7026324086	381.461662556016	1068.09265515685
17x47_31	76.1615388499999	213.25230878	503.460206967741	1409.68857950967
17x49_31	180.005777685051	504.016177518143	588.82041404829	1648.69715933521
17x51_31	120.992975002683	338.780330007514	642.046182139572	1797.7293099908
17x53_31	4.50998891351187	12.6279689578332	708.879637174041	1984.86298408731
17x55_31	93.700053361778	262.360149412979	780.678999333273	2185.90119813316
18x14_31	1553.25560678209	4349.11569898985	1077.30635382884	3016.45779072076
18x16_31	1489.17515423808	4169.69043186661	963.663032392547	2698.25649069913
18x18_31	1425.79283558307	3992.21993963259	859.626319978629	2406.95369594016
18x20_31	1332.1631281491	3730.05675881748	759.65636968303	2127.03783511248
18x22_31	1190.22563407112	3332.63177539914	659.826537811264	1847.51430587154
18x24_31	1066.44531036523	2986.04686902265	578.253404659237	1619.10953304586
18x26_31	939.468280465072	2630.5111853022	506.076723432327	1417.01482561052
18x36_31	302.476247001314	846.933491603679	143.415759245628	401.564125887758
18x38_31	184.124224370396	515.547828237109	52.5083802835316	147.023464793889
18x40_31	64.1828637566132	179.712018518517	69.9488384463962	195.856747649909
18x42_31	63.728957311414	178.441080471959	186.671315418304	522.679683171252
18x44_31	113.657071931315	318.239801407681	314.197915333632	879.75416293417
18x46_31	80.439853306679	225.231589258701	424.052084065154	1187.34583538243
18x48_31	169.149933490971	473.61981377472	519.067721978549	1453.38962153994
18x50_31	197.939409921319	554.230347779694	565.079118354235	1582.22153139186
18x52_31	86.0495206262069	240.938657753379	625.73965832445	1752.07104330846
18x54_31	56.9943856884168	159.584279927567	700.881559181007	1962.46836570682
18x56_31	169.023371165055	473.265439262155	795.798781099846	2228.23658707957
19x13_31	1536.35769598098	4301.80154874676	1109.4324540052	3106.41087121456
19x15_31	1466.89938305257	4107.31827254719	988.790169854049	2768.61247559134
19x17_31	1409.66935484886	3947.07419357681	883.269545495598	2473.15472738767
19x19_31	1344.06538531427	3763.38307887996	771.907999699446	2161.34239915845
19x21_31	1273.73939249754	3566.47029899311	674.369068092539	1888.23339065911
19x23_31	1131.63213987585	3168.56999165239	575.838605861052	1612.34809641095
19x25_31	1003.71335051398	2810.39738143914	489.279357831495	1369.98220192819
19x27_31	878.246554220397	2459.09035181711	417.623766086175	1169.34654504129
19x29_31	753.846363657742	2110.76981824168	381.19645853549	1067.35008389937
19x35_31	385.724279764704	1080.02798334117	189.195190213705	529.746532598373
19x37_31	261.179669959206	731.303075885778	57.6439068766161	161.402939254525
19x39_31	151.166299154276	423.265637631972	0.223606797749776	0.626099033699372
19x41_31	87.4005148726254	244.721441643351	120.97706394189	338.735779037291
19x43_31	149.069782316874	417.395390487246	247.119808999603	691.935465198888
19x45_31	136.988320670048	383.567297876135	337.622570335575	945.343196939609
19x47_31	152.194382287915	426.144270406162	436.907232716512	1223.34025160623
19x49_31	197.568671605596	553.19228049567	490.107110742132	1372.29991007797
19x51_31	170.289694344666	476.811144165066	546.270793654576	1529.55822223281
19x53_31	95.2149673108174	266.601908470289	619.991685428119	1735.97671919873
19x55_31	137.587245048369	385.244286135434	707.905537483639	1982.13550495419
20x14_31	1449.71416837941	4059.19967146234	1023.9803562569	2867.14499751931
20x16_31	1382.72105646801	3871.61895811042	905.651765304965	2535.8249428539
20x18_31	1327.51616562662	3717.04526375453	798.895218411025	2236.90661155087
20x20_31	1261.07714672815	3531.01601083881	688.394051397889	1927.50334391409
20x22_31	1206.29275468271	3377.61971311159	581.862363450326	1629.21461766091
20x24_31	1075.73663133687	3012.06256774324	487.731996079814	1365.64958902348
20x26_31	951.084990944553	2663.03797464475	408.004240174045	1142.41187248733
20x28_31	826.802570145981	2315.04719640875	341.215313255428	955.402877115198
20x30_31	699.090444792374	1957.45324541865	321.300248988388	899.640697167486
20x32_31	585.168864516902	1638.47282064732	339.841139357789	951.555190201808
20x34_31	455.624626200121	1275.74895336034	242.825451713777	679.911264798576
20x36_31	342.801458573326	959.844084005314	120.563012570191	337.576435196534
20x38_31	237.240068285271	664.272191198758	11.447707194019	32.0535801432532
20x40_31	159.923387908085	447.785486142639	51.2863529606076	143.601788289701
20x42_31	152.262043858606	426.333722804097	177.365526526437	496.623474274022
20x44_31	166.049691357738	464.939135801665	257.446887726381	720.851285633868
20x46_31	103.025676411271	288.47189395156	351.559795767377	984.367428148657
20x48_31	129.600038580241	362.880108024675	409.47206253907	1146.5217751094
20x50_31	150.487374885736	421.36464968006	458.900261494804	1284.92073218545
20x52_31	175.960222777763	492.688623777736	530.009999905662	1484.02799973585
20x54_31	155.588720670876	435.648417878454	623.895223575241	1746.90662601067
20x56_31	216.622482674352	606.542951488187	717.944635748468	2010.24498009571
21x15_31	1369.09380613601	3833.46265718084	943.620924948149	2642.13858985482
21x17_31	1311.10601020665	3671.09682857862	828.797665295939	2320.63346282863
21x19_31	1245.85375144918	3488.39050405771	714.507501710094	2000.62100478826
21x21_31	1177.83347719446	3297.9337361445	592.960791283876	1660.29021559485
21x23_31	1129.8216496421	3163.50061899788	494.987232158568	1385.96425004399
21x25_31	1026.29697943626	2873.63154242154	410.645211831332	1149.80659312773
21x27_31	901.905920814361	2525.33657828021	324.516394038884	908.645903308874
21x29_31	778.400167009232	2179.52046762585	275.609905482368	771.707735350631
21x31_31	659.199249089378	1845.75789745026	266.258239309134	745.523070065574
21x33_31	543.170286374356	1520.8768018482	315.386049152463	883.080937626897
21x35_31	425.346376498025	1190.96985419447	200.51319158599	561.436936440772
21x37_31	318.88483814694	892.877546811432	86.4866463680955	242.162609830667
21x39_31	235.543711442271	659.522392038359	0.200000000000273	0.560000000000764
21x41_31	200.304218627567	560.851812157187	116.062827813215	324.975917877003
21x43_31	197.368943858957	552.633042805079	163.945417746273	459.047169689565
21x45_31	78.7488412613162	220.496755531685	265.37554521847	743.051526611715
21x47_31	58.4346643697044	163.617060235172	342.932661028372	960.21145087944
21x49_31	77.7938943619612	217.822904213491	381.274559864673	1067.56876762108
21x51_31	152.114726440276	425.921234032773	447.97376039228	1254.32652909838
21x53_31	214.274333507306	599.968133820455	533.152970544102	1492.82831752349
21x55_31	235.951944259843	660.665443927561	635.545057411353	1779.52616075179
21x57_31	317.921578380581	890.180419465628	739.373065508881	2070.24458342487
22x18_31	1227.46646797377	3436.90611032655	742.428535281343	2078.79989878776
22x20_31	1161.55792365254	3252.36218622711	627.592072926355	1757.25780419379
22x22_31	1102.11807443667	3085.93060842268	514.135050351559	1439.57814098436
22x24_31	1049.187809689	2937.7258671292	406.948964859231	1139.45710160585
22x26_31	984.486612402627	2756.56251472735	324.610982562205	908.910751174173
22x28_31	869.057587274859	2433.36124436961	246.460727094602	690.090035864886
22x30_31	741.098137900777	2075.07478612218	200.10009995	560.28027986
22x32_31	629.008465761789	1761.22370413301	232.221553693881	650.220350342866
22x34_31	515.045677585979	1442.12789724074	289.202783527406	809.767793876738
22x36_31	410.938559884565	1150.62796767678	176.534699138725	494.297157588429
22x38_31	318.627133182345	892.155972910567	69.3617329656632	194.212852303857
22x40_31	267.008333203292	747.623332969217	63.7530391432442	178.508509601084
22x42_31	254.108834950696	711.504737861947	80.5164579449444	225.446082245844
22x44_31	129.003875910765	361.210852550141	180.946953552692	506.651469947537
22x46_31	2.30217288664407	6.4460840826034	282.910056378348	792.148157859374
22x48_31	15.6003205095279	43.6808974266782	300.864371436699	842.420240022757
22x50_31	67.5336952935349	189.094346821898	363.397853598504	1017.51399007581
22x52_31	180.759785350614	506.12739898172	447.546310452896	1253.12966926811
22x54_31	267.486223944337	748.961427044144	551.944091371581	1545.44345584043
22x56_31	318.842986436898	892.760362023316	666.246388357941	1865.48988740223
23x17_31	1203.50967175175	3369.82708090489	786.901347056923	2203.32377175938
23x19_31	1141.60413892032	3196.49158897689	658.960856197088	1845.09039735185
23x21_31	1079.49792496327	3022.59418989715	545.96773714204	1528.70966399771
23x23_31	1022.62855915528	2863.35996563478	430.450194563785	1205.2605447786
