dist_parasite_px	dist_parasite_um
49x23_32	84.31678361987	236.086994135636
49x25_32	3.50142828000232	9.80399918400649
49x27_32	114.460211427378	320.488591996658
49x29_32	227.302815644681	636.447883805108
49x31_32	122.992885973132	344.38008072477
49x33_32	95.8504042766644	268.38113197466
49x35_32	131.266179955082	367.54530387423
49x37_32	205.680164332879	575.904460132061
49x39_32	204.14389532876	571.602906920529
49x41_32	188.232675165605	527.051490463693
49x43_32	214.502703945661	600.607571047852
49x45_32	135.435962727778	379.220695637778
49x47_32	145.299759118865	406.839325532821
49x49_32	235.135237682488	658.378665510966
50x20_32	279.968283918018	783.911194970451
50x22_32	155.218587804425	434.61204585239
50x24_32	43.3544692044545	121.392513772473
50x26_32	74.4456848984548	208.447917715673
50x28_32	197.169292741035	552.074019674899
50x30_32	147.377101342101	412.655883757884
50x32_32	38.6524255383799	108.226791507464
50x34_32	97.1695425532098	272.074719148988
50x36_32	211.790202795125	593.012567826349
50x38_32	190.06222665222	532.174234626216
50x40_32	124.518472525164	348.651723070458
50x42_32	159.437793512078	446.425821833819
50x44_32	220.068921022483	616.192978862954
50x46_32	187.22403691834	524.227303371353
50x48_32	233.420414702742	653.577161167678
51x21_32	235.094130084101	658.263564235482
51x23_32	130.390797221276	365.094232219573
51x25_32	94.1656519119369	263.663825353423
51x27_32	161.700525663957	452.76147185908
51x29_32	225.682188043275	631.910126521169
51x31_32	95.0997896948254	266.279411145511
51x33_32	15.55699199717	43.5595775920759
51x35_32	140.496405647974	393.389935814327
51x37_32	230.841287468251	646.355604911104
51x39_32	116.645445689062	326.607247929374
51x41_32	72.6292640744761	203.361939408533
51x43_32	161.842423362974	453.158785416327
51x45_32	252.419492115803	706.774577924249
52x22_32	215.102068795258	602.285792626723
52x24_32	151.505412444573	424.215154844803
52x26_32	167.64009067046	469.392253877288
52x28_32	248.033263898212	694.493138914994
52x30_32	174.664020336187	489.059256941325
52x32_32	78.9169816959568	220.967548748679
52x34_32	101.952979358134	285.468342202775
52x36_32	211.646166986317	592.609267561689
52x38_32	156.000833331107	436.8023333271
52x40_32	31.2025639972099	87.3671791921876
52x42_32	82.1954986602067	230.147396248579
52x44_32	206.529900982885	578.283722752077
53x23_32	226.577249519893	634.416298655701
53x25_32	206.851951888301	579.185465287244
53x27_32	246.265750765306	689.544102142858
53x29_32	257.062735533566	719.775659493984
53x31_32	160.560019930243	449.568055804681
53x33_32	123.291524445114	345.216268446318
53x35_32	188.030556027471	526.48555687692
53x37_32	220.453283032936	617.269192492221
53x39_32	95.6928419475564	267.939957453158
53x41_32	35.2274041053274	98.6367314949166
53x43_32	145.76597682587	408.144735112437
53x45_32	271.595471243539	760.467319481909
54x22_32	306.490016150608	858.172045221703
54x24_32	267.072593127786	747.803260757802
54x26_32	277.062483927363	775.774954996616
54x28_32	331.691483158673	928.736152844284
54x30_32	250.891709707595	702.496787181266
54x32_32	182.318622197515	510.492142153041
54x34_32	199.146428539404	557.609999910332
54x36_32	277.338241142472	776.547075198922
54x38_32	181.996318644087	509.589692203442
54x40_32	95.4666957634964	267.30674813779
54x42_32	120.373585142256	337.046038398318
54x44_32	232.285104989537	650.398293970703
55x23_32	333.769096831927	934.553471129394
55x25_32	321.561813653301	900.373078229242
55x27_32	351.041379327281	982.915862116387
55x29_32	333.332281665008	933.330388662021
55x31_32	263.658661909674	738.244253347088
55x33_32	240.786586005118	674.20244081433
55x35_32	276.189246713191	773.329890796936
55x37_32	264.385249210314	740.278697788879
55x39_32	175.397263376599	491.112337454477
55x41_32	144.973273398927	405.925165516996
56x24_32	379.216481709327	1061.80614878611
56x26_32	388.606085901907	1088.09704052534
56x28_32	416.124320365922	1165.14809702458
56x30_32	338.949627525979	949.058957072742
56x32_32	302.460327977075	846.888918335811
56x34_32	308.373799146426	863.446637609993
56x36_32	350.996082599222	982.789031277822
56x38_32	256.483605713893	718.154095998901
56x40_32	201.15320032254	563.228960903113
57x25_32	436.074305594815	1221.00805566548
57x27_32	460.327991762395	1288.91837693471
57x29_32	422.957137308262	1184.27998446313
57x31_32	369.260138655664	1033.92838823586
57x33_32	355.755491876092	996.115377253058
57x35_32	381.738981504378	1068.86914821226
58x28_32	505.756393928935	1416.11790300102
58x30_32	443.556648016913	1241.95861444736
58x32_32	415.219134915529	1162.61357776348
58x34_32	423.279434889058	1185.18241768936
59x29_32	518.061096782995	1450.57107099239
59x31_32	481.313972371466	1347.6791226401
59x33_32	470.817215063341	1318.28820217735
60x32_32	530.751966553116	1486.10550634872
16x40_33	329.845357705698	923.567001575955
17x39_33	250.172620404392	700.483337132297
18x24_33	142.15386030636	398.030808857807
18x36_33	163.809309869738	458.666067635267
18x38_33	171.373743613192	479.846482116937
19x23_33	81.2246268073912	227.428955060695
19x25_33	144.486400744153	404.561922083629
19x35_33	147.763324272297	413.737307962431
19x37_33	100.957070084269	282.679796235953
20x22_33	50.8395515322469	142.350744290291
20x24_33	62.7866227790603	175.802543781369
20x26_33	178.87252444129	500.843068435613
20x36_33	58.8796229607493	164.862944290098
20x38_33	84.5014792769926	236.604141975579
21x21_33	105.069167694429	294.193669544401
21x23_33	2.91204395571237	8.15372307599464
21x25_33	113.840634221705	318.753775820774
21x27_33	238.658626493995	668.244154183185
21x35_33	87.6251676175286	245.35046932908
21x37_33	2	5.6
21x39_33	126.008928255104	352.824999114292
22x20_33	198.311093991234	555.271063175455
22x22_33	90.8176744912573	254.28948857552
22x24_33	79.8326374360762	223.531384821013
22x26_33	180.712478816489	505.994940686169
22x34_33	164.335784295448	460.140196027254
22x36_33	54.0224027603364	151.262727728942
22x38_33	72.7521820978591	203.706109874006
22x40_33	127.449127105681	356.857555895906
23x21_33	177.072245143049	495.802286400537
23x23_33	119.523135835704	334.66478033997
23x25_33	164.369370626039	460.234237752908
23x27_33	264.026229757576	739.273443321212
23x31_33	300.056561334692	840.158371737138
23x33_33	201.109050020132	563.105340056369
23x35_33	140.303955753214	392.851076109
23x37_33	99.89724720932	279.712292186096
23x39_33	111.901117063236	313.323127777059
23x41_33	69.8524158494178	195.58676437837
23x43_33	165.136065109957	462.38098230788
23x45_33	274.444347728278	768.444173639179
23x47_33	365.260140174096	1022.72839248747
23x49_33	472.765502125526	1323.74340595147
23x51_33	525.631810300708	1471.76906884198
23x53_33	512.313849119853	1434.47877753559
24x20_33	257.245602489139	720.287686969588
24x22_33	183.79469524445	514.625146684459
24x24_33	181.60465302409	508.493028467452
24x26_33	247.699515542522	693.558643519062
24x28_33	352.655993852366	987.436782786625
24x30_33	337.022521502644	943.663060207402
24x32_33	217.854377968403	609.992258311529
24x34_33	112.432424148908	314.810787616942
24x36_33	92.3520438322836	258.585722730394
24x38_33	146.689638352543	410.730987387121
24x40_33	29.347061181658	82.1717713086423
24x42_33	76.0440004208089	212.923201178265
24x44_33	187.423904558623	524.786932764146
24x46_33	282.004290747499	789.612014092998
24x48_33	393.734987015378	1102.45796364306
24x50_33	493.21805522507	1381.0105546302
24x52_33	459.380289085198	1286.26480943855
24x54_33	458.032597093264	1282.49127186114
25x19_33	347.967828972737	974.309921123664
25x21_33	259.877663526514	727.65745787424
25x23_33	232.374353145953	650.648188808669
25x25_33	261.110321511809	731.108900233064
25x27_33	330.648242094223	925.815077863825
25x29_33	328.657298717068	920.24043640779
25x31_33	264.942729660581	741.839643049628
25x33_33	136.914462347847	383.360494573971
25x35_33	31.4841229828623	88.1555443520145
25x37_33	96.2883689756974	269.607433131953
25x39_33	95.1018401504408	266.285152421234
25x41_33	29.0489242485846	81.336987896037
25x43_33	104.577052932276	292.815748210372
25x45_33	189.107482665282	529.50095146279
25x47_33	312.627078161825	875.35581885311
25x49_33	433.996958514689	1215.19148384113
25x51_33	418.938778343566	1173.02857936199
25x53_33	399.531538179403	1118.68830690233
25x55_33	409.414826307011	1146.36151365963
26x18_33	437.133778150351	1223.97457882098
26x20_33	353.162582955782	988.855232276191
26x22_33	302.699141062541	847.557594975114
26x24_33	301.941732789623	845.436851810944
26x26_33	345.009057852109	966.025361985906
26x28_33	314.103693069661	879.490340595051
26x30_33	247.978406317969	694.339537690315
26x32_33	211.591351430062	592.455784004174
26x34_33	84.855936739865	237.596622871622
26x36_33	31.3292195881101	87.7218148467083
26x38_33	153.654319822126	430.232095501952
26x40_33	93.4537853700961	261.670599036269
26x42_33	41.278686994622	115.580323584942
26x44_33	102.412889813734	286.756091478455
26x46_33	225.914519232386	632.56065385068
26x48_33	351.727906200233	984.838137360653
26x50_33	385.753094608455	1080.10866490367
26x52_33	341.272222719635	955.562223614977
26x54_33	335.502324880171	939.40650966448
26x56_33	370.254101935414	1036.71148541916
27x19_33	434.731698867244	1217.24875682828
27x21_33	376.176820125855	1053.29509635239
27x23_33	351.031294901181	982.887625723307
27x25_33	368.377537317356	1031.4571044886
27x27_33	329.659597160465	923.046872049301
27x29_33	234.013033825041	655.236494710116
27x31_33	170.783137340898	478.192784554514
27x33_33	168.355724583395	471.396028833506
27x35_33	77.1442804101509	216.003985148422
27x37_33	118.094877111584	330.665655912435
27x39_33	181.220859726467	507.418407234108
27x41_33	78.6644138095493	220.260358666738
27x43_33	26.6101484400222	74.5084156320621
27x45_33	153.605794161548	430.096223652336
27x47_33	281.725628937092	788.831761023858
27x49_33	380.095382765958	1064.26707174468
27x51_33	306.655050504634	858.634141412976
27x53_33	272.694426052312	763.544392946475
27x55_33	293.90352158489	822.929860437692
27x57_33	359.467731514249	1006.5096482399
28x18_33	517.38683786892	1448.68314603298
28x20_33	450.634630271576	1261.77696476041
28x22_33	417.912586553696	1170.15524235035
28x24_33	415.243591160658	1162.68205524984
28x26_33	359.229425298095	1005.84239083467
28x28_33	243.132967735764	680.772309660138
28x30_33	141.440022624432	396.03206334841
28x32_33	117.04499134948	327.725975778545
28x34_33	155.571205561955	435.599375573474
28x36_33	135.262152873596	378.734028046069
28x38_33	202.474344053759	566.928163350526
28x40_33	156.124117291339	437.147528415751
28x42_33	68.4369052485576	191.623334695961
28x44_33	115.520084833764	323.456237534539
28x46_33	230.959065637182	646.685383784109
28x48_33	356.157184400371	997.24011632104
28x50_33	291.937835848661	817.425940376251
28x52_33	232.049175822712	649.737692303593
28x54_33	219.242628154289	613.87935883201
28x56_33	273.2498490393	765.099577310039
28x58_33	368.407179626022	1031.54010295286
29x19_33	535.05655775815	1498.15836172282
29x21_33	481.975269075084	1349.53075341024
29x23_33	434.667516614711	1217.06904652119
29x25_33	385.60929708709	1079.70603184385
29x27_33	284.889891010545	797.691694829525
29x29_33	163.369427984553	457.434398356748
29x31_33	57.1573267394475	160.040514870453
29x33_33	104.380553744459	292.265550484486
29x35_33	145.431289618156	407.207610930836
29x37_33	125.405661754165	351.135852911661
29x39_33	208.391194631635	583.495344968578
29x41_33	150.107294959306	420.300425886057
29x43_33	125.707119925643	351.979935791801
29x45_33	199.81481426561	559.481479943707
29x47_33	312.102819596364	873.887894869818
29x49_33	303.060142545997	848.56839912879
29x51_33	209.65268898824	587.027529167073
29x53_33	157.997784794597	442.393797424873
29x55_33	183.869790884745	514.835414477287
29x57_33	278.565342424358	779.982958788203
29x59_33	389.478690046067	1090.54033212899
30x18_33	612.84733824991	1715.97254709975
30x20_33	511.396685558285	1431.9107195632
30x22_33	414.895890555691	1161.70849355593
30x24_33	350.288823686968	980.808706323511
30x26_33	315.330318872131	882.924892841967
30x28_33	210.148542702537	588.415919567103
30x30_33	78.9040556625578	220.931355855162
30x32_33	26.5271558973063	74.2760365124577
30x34_33	143.839667685934	402.751069520615
30x36_33	65.706772862468	183.97896401491
30x38_33	129.458951023095	362.485062864666
30x40_33	225.410070759937	631.148198127825
30x42_33	172.843426256251	483.961593517503
30x44_33	201.708105935285	564.782696618798
30x46_33	283.9561233712	795.07714543936
30x48_33	329.769995602996	923.355987688388
30x50_33	214.273890149966	599.966892419906
30x52_33	125.417901433567	351.170124013988
30x54_33	117.472081789674	328.921829011088
30x56_33	201.817863431362	565.090017607814
30x58_33	315.540250998189	883.512702794929
31x19_33	530.452071350466	1485.2657997813
31x21_33	424.642249428857	1188.9982984008
31x23_33	329.625681645105	922.951908606293
31x25_33	275.533609565149	771.494106782416
31x27_33	261.058709871936	730.964387641422
31x29_33	148.249519392139	415.098654297988
31x31_33	48.0470602638705	134.531768738837
31x33_33	90.8533983954372	254.389515507224
31x35_33	59.0147439204813	165.241282977348
31x37_33	46.8059825236051	131.056751066094
31x39_33	171.227713878332	479.437598859331
31x41_33	246.136161504156	689.181252211638
31x43_33	237.20539622867	664.175109440275
31x45_33	283.176146594307	792.893210464058
31x47_33	376.046646042749	1052.9306089197
31x49_33	253.202468392391	708.966911498696
31x51_33	134.547723875211	376.73362685059
31x53_33	48.4792739219555	135.741966981475
31x55_33	118.460204288191	331.688572006935
31x57_33	237.089687671143	663.8511254792
31x59_33	359.255786313875	1005.91620167885
32x18_33	563.102805888942	1576.68785648904
32x20_33	451.584432858352	1264.43641200339
32x22_33	339.947790109011	951.85381230523
32x24_33	251.673220665211	704.685017862591
32x26_33	204.129493214479	571.56258100054
32x28_33	223.058064189574	624.562579730806
32x30_33	130.658677476852	365.844296935186
32x32_33	99.9524887133882	279.866968397487
32x34_33	128.058892701756	358.564899564918
32x36_33	23.8000000000002	66.6400000000005
32x38_33	115.634640138672	323.776992388281
32x40_33	236.639578261964	662.590819133499
32x42_33	284.123089522833	795.544650663933
32x44_33	304.313818286321	852.0786912017
32x46_33	366.227647782087	1025.43741378984
32x48_33	311.90025649236	873.320718178607
32x50_33	181.100248481331	507.080695747728
32x52_33	57.5007826033698	161.002191289436
32x54_33	33.2121965548803	92.9941503536648
32x56_33	159.07243633012	445.402821724335
32x58_33	285.817914064182	800.29015937971
32x60_33	416.516434249598	1166.24601589888
33x19_33	482.375662736005	1350.65185566081
33x21_33	364.261554380914	1019.93235226656
33x23_33	253.28000315856	709.184008843967
33x25_33	168.87421354369	472.847797922333
33x27_33	147.997972959091	414.394324285456
33x29_33	211.519573562354	592.25480597459
33x31_33	155.289214049141	434.809799337595
33x33_33	177.569648307362	497.195015260612
33x35_33	100.22200357207	280.621610001796
33x37_33	98.6291032099557	276.161488987876
33x39_33	198.306454761312	555.258073331672
33x41_33	204.636971244201	572.983519483763
33x43_33	261.607434909637	732.500817746984
33x45_33	358.275382910967	1003.17107215071
33x47_33	349.776643016654	979.374600446631
33x49_33	251.304476681177	703.652534707294
33x51_33	126.502213419371	354.206197574238
33x53_33	39.5132889038615	110.637208930812
33x55_33	111.761576581579	312.93241442842
33x57_33	225.851477745885	632.384137688479
33x59_33	356.997100828564	999.59188231998
34x20_33	412.062737941687	1153.77566623672
34x22_33	286.494624731425	802.184949247989
34x24_33	169.936723517902	475.822825850126
34x26_33	97.2120362918088	272.193701617065
34x28_33	122.569531287347	343.194687604573
34x30_33	191.97004974735	537.51613929258
34x32_33	210.957554972559	590.681153923164
34x34_33	188.731581882842	528.448429271959
34x36_33	138.369975066848	387.435930187173
34x38_33	182.309434753114	510.466417308721
34x40_33	143.477001641378	401.735604595858
34x42_33	177.432409666329	496.810747065722
34x44_33	271.154734422986	759.23325638436
34x46_33	336.028361898218	940.87941331501
34x48_33	279.083947943983	781.435054243153
34x50_33	219.545439488047	614.727230566533
34x52_33	120.182278227699	336.510379037557
34x54_33	102.559738689215	287.167268329802
34x56_33	189.121019455797	529.538854476232
34x58_33	296.735572522069	830.859603061794
34x60_33	423.909896086421	1186.94770904198
35x19_33	468.107786732927	1310.7018028522
35x21_33	335.243195307526	938.680946861072
35x23_33	212.375540022856	594.651512063998
35x25_33	96.069245859432	268.993888406409
35x27_33	38.9224870736696	108.982963806275
35x29_33	117.573679027238	329.206301276266
35x31_33	183.620832151474	514.138330024128
35x33_33	276.423244319287	773.985084094003
35x35_33	203.376006451106	569.452818063095
35x37_33	201.067277297924	562.988376434186
35x39_33	122.918672300021	344.172282440059
35x41_33	95.932997451346	268.612392863769
35x43_33	189.417053086569	530.367748642392
35x45_33	297.692794672629	833.539825083362
35x47_33	257.35689227219	720.599298362133
35x49_33	208.91783073735	584.96992606458
35x51_33	132.934946496397	372.217850189911
35x53_33	109.527439484359	306.676830556205
35x55_33	181.786083075686	509.00103261192
35x57_33	267.855483423431	749.995353585607
35x59_33	381.835370284106	1069.1390367955
36x20_33	406.062076535103	1136.97381429829
36x22_33	274.893524841892	769.701869557298
36x24_33	145.608550573103	407.703941604689
36x26_33	21.1851362988298	59.3183816367234
36x28_33	73.7932923781015	206.621218658684
36x30_33	90.4999999999999	253.4
36x32_33	206.566696250872	578.386749502442
36x34_33	284.214883494866	795.801673785624
36x36_33	255.848861635146	716.376812578409
36x38_33	150.148859469527	420.416806514677
36x40_33	37.6969494787045	105.551458540372
36x42_33	97.5520886501155	273.145848220323
36x44_33	222.748737370159	623.696464636445
36x46_33	228.717467632011	640.40890936963
36x48_33	172.946292241262	484.249618275532
36x50_33	151.047674593156	422.933488860837
36x52_33	55.2000905796354	154.560253622979
36x54_33	103.915590745566	290.963654087586
36x56_33	222.496764021412	622.990939259954
36x58_33	343.710532279708	962.389490383182
36x60_33	461.637866731056	1292.58602684696
37x19_33	470.370492271784	1317.03737836099
37x21_33	339.912988866268	951.756368825551
37x23_33	221.415469197615	619.963313753322
37x25_33	107.029201622735	299.681764543657
37x27_33	57.7117838920271	161.592994897676
37x29_33	11.8962178863702	33.3094100818365
37x31_33	129.880637509985	363.665785027957
37x33_33	256.82749074038	719.116974073064
37x35_33	317.742663172574	889.679456883208
37x37_33	205.853661614264	576.390252519939
37x39_33	76.8766544537416	215.254632470476
37x41_33	28.4677009960411	79.7095627889152
37x43_33	153.278733032342	429.180452490559
37x45_33	212.704701405493	595.57316393538
37x47_33	147.485931532468	412.960608290911
37x49_33	100.045289744195	280.126811283746
37x51_33	75.3130134837264	210.876437754434
37x53_33	21.7517815362331	60.9049883014527
37x55_33	151.327789913155	423.717811756835
37x57_33	276.706523233552	774.778265053945
37x59_33	400.812774247528	1122.27576789308
38x20_33	416.651953073546	1166.62546860593
38x22_33	300.489267695204	841.369949546571
38x24_33	193.069029106172	540.593281497283
38x26_33	119.970829787912	335.918323406152
38x28_33	40.5267812686874	113.474987552325
38x30_33	79.9144542620419	223.760471933717
38x32_33	204.738491740073	573.267776872206
38x34_33	254.559423318014	712.76638529044
38x36_33	268.876923517062	752.855385847774
38x38_33	153	428.4
38x40_33	57.7741291583009	161.767561643243
38x42_33	117.422740557356	328.783673560596
38x44_33	197.425023743192	552.790066480938
38x46_33	131.026600352753	366.874480987707
38x48_33	71.287867130389	199.606027965089
38x50_33	46.2481350975365	129.494778273102
38x52_33	51.0491919622635	142.937737494338
38x54_33	105.603835157631	295.690738441366
38x56_33	233.182439304507	652.91083005262
38x58_33	347.042490193924	971.718972542988
39x23_33	272.913264609839	764.157140907549
39x25_33	198.786946251508	556.603449504223
39x27_33	128.834933150912	360.737812822554
39x29_33	83.2185676396802	233.011989391105
39x31_33	164.059745214967	459.367286601909
39x33_33	191.47242621328	536.122793397184
39x35_33	217.296295412508	608.429627155022
39x37_33	234.6118922817	656.913298388759
39x39_33	138.899100069079	388.91748019342
39x41_33	120.163596817006	336.458071087617
39x43_33	204.185822230634	571.720302245776
39x45_33	109.743336927578	307.281343397218
39x47_33	54.2094087774438	151.786344576843
39x49_33	11.6017240098184	32.4848272274914
39x51_33	90.5195006614599	253.454601852088
39x53_33	111.115120483218	311.122337353011
39x55_33	193.590960532769	542.054689491753
39x57_33	309.671567955471	867.08039027532
39x59_33	426.88174006392	1195.26887217898
40x24_33	277.265576658914	776.343614644959
40x26_33	210.797177400458	590.232096721282
40x28_33	148.144287773778	414.804005766579
40x30_33	159.744702572574	447.285167203206
40x32_33	155.715285055771	436.002798156157
40x34_33	140.331678533394	392.928699893504
40x36_33	214.262292529507	599.934419082619
40x38_33	218.938461673594	613.027692686064
40x40_33	172.391444103239	482.696043489069
40x42_33	197.294095198006	552.423466554418
40x44_33	140.784232071635	394.195849800577
40x46_33	25.5049014897133	71.4137241711973
40x48_33	13.4003731291335	37.5210447615737
40x50_33	62.9746774505436	176.329096861522
40x52_33	160.865689318761	450.42393009253
40x54_33	186.882235645874	523.270259808448
40x56_33	275.682788726464	771.911808434099
40x58_33	348.112467458435	974.714908883618
40x60_33	460.530216163934	1289.48460525902
41x25_33	299.679361985439	839.10221355923
41x27_33	222.467997698545	622.910393555927
41x29_33	162.746489977511	455.69017193703
41x31_33	139.241732250069	389.876850300193
41x33_33	81.1892850073209	227.329998020498
41x35_33	129.419820738556	362.375498067957
41x37_33	243.415385709285	681.563079985999
41x39_33	239.27172837592	669.960839452575
41x41_33	232.212402769534	650.194727754695
41x43_33	202.605552737332	567.29554766453
41x45_33	81.9283223311692	229.399302527274
41x47_33	35.0024284871782	98.0067997640989
41x49_33	86.8834851971308	243.273758551966
41x51_33	152.111965341324	425.913502955707
41x53_33	197.933347367239	554.213372628268
41x55_33	198.538081989325	555.90662957011
41x57_33	265.801523697664	744.24426635346
41x59_33	365.967020372055	1024.70765704175
42x26_33	279.935135343886	783.818378962881
42x28_33	170.734003643094	478.055210200663
42x30_33	86.0401069269441	240.912299395443
42x32_33	78.1499200255508	218.819776071542
42x34_33	45.9814092867975	128.747946003033
42x36_33	162.955730184612	456.276044516914
42x38_33	290.457914335279	813.282160138781
42x40_33	283.734312341669	794.456074556674
42x42_33	277.088650074304	775.848220208051
42x44_33	161.596689322523	452.470730103065
42x46_33	79.12199441369	221.541584358332
42x48_33	124.106123942375	347.497147038649
42x50_33	155.111637216554	434.312584206352
42x52_33	176.202724156013	493.367627636836
42x54_33	133.300337583968	373.240945235111
42x56_33	183.33117574488	513.327292085664
42x58_33	285.392641811242	799.099397071478
42x60_33	398.577131807634	1116.01596906138
43x29_33	86.8498704662246	243.179637305429
43x31_33	42.2158737917387	118.204446616868
43x33_33	24.283739415502	67.9944703634055
43x35_33	98.6470475990034	276.211733277209
43x37_33	223.634366768617	626.176226952126
43x39_33	320.317467522456	896.888909062877
43x41_33	335.244343725587	938.684162431645
43x43_33	249.492685263516	698.579518737846
43x45_33	158.74362979345	444.482163421661
43x47_33	139.043770086977	389.322556243535
43x49_33	125.640757718186	351.79412161092
43x51_33	102.783510350639	287.79382898179
43x53_33	90.7753821253316	254.171069950929
43x55_33	98.2959307397821	275.22860607139
43x57_33	199.993924907733	559.982989741652
43x59_33	320.634885812508	897.777680275022
43x61_33	442.733621944392	1239.6541414443
44x30_33	26.3759360023486	73.8526208065761
44x32_33	28.5001754380564	79.800491226558
44x34_33	81.8281125286414	229.118715080196
44x36_33	177.874478214274	498.048538999966
44x38_33	274.551343103617	768.743760690127
44x40_33	263.76620329375	738.545369222501
44x42_33	307.776542316012	861.774318484833
44x44_33	241.652726034696	676.62763289715
44x46_33	193.256306494769	541.117658185352
44x48_33	138.847038139097	388.771706789472
44x50_33	42.5399811941659	119.111947343664
44x52_33	105.706811511842	295.979072233157
44x54_33	17.0047052312	47.61317464736
44x56_33	123.02723275763	344.476251721364
44x58_33	244.743477951916	685.281738265366
44x60_33	371.107167810054	1039.10006986815
45x33_33	39.0585457998632	109.363928239617
45x35_33	147.056349743899	411.757779282918
45x37_33	246.85530174578	691.194844888183
45x39_33	203.507739410569	569.821670349592
45x41_33	231.569104156837	648.393491639143
45x43_33	308.284446574912	863.196450409754
45x45_33	263.134509329354	736.776626122192
45x47_33	193.87245807489	542.842882609691
45x49_33	66.1725774018207	185.283216725098
45x51_33	28.7001742154994	80.3604878033983
45x53_33	44.6929524645663	125.140266900786
45x55_33	51.3564991018662	143.798197485225
45x57_33	173.850654298453	486.781832035667
45x59_33	303.028530009965	848.479884027901
45x61_33	427.768184885225	1197.75091767863
46x32_33	92.9903220770853	260.372901815839
46x34_33	119.32765815183	334.117442825124
46x36_33	215.920448313725	604.57725527843
46x38_33	171.148736483796	479.21646215463
46x40_33	155.042478050371	434.11893854104
46x42_33	223.855600778716	626.795682180405
46x44_33	326.323305940596	913.70525663367
46x46_33	264.914514513645	741.760640638205
46x48_33	144.175518032709	403.691450491585
46x50_33	50.6948715354917	141.945640299377
46x52_33	102.283723045263	286.394424526736
46x54_33	15.9003144622993	44.5208804944379
46x56_33	113.471978919908	317.721540975742
46x58_33	237.968926542942	666.312994320237
46x60_33	362.83275761706	1015.93172132777
47x33_33	62.9467235048812	176.250825813667
47x35_33	130.467965416803	365.310303167047
47x37_33	161.638238050283	452.587066540791
47x39_33	96.6091093013489	270.505506043777
47x41_33	136.683759093756	382.714525462518
47x43_33	243.729378614889	682.442260121689
47x45_33	343.542442792736	961.918839819659
47x47_33	227.050875356163	635.742450997257
47x49_33	129.412518714381	362.355052400267
47x51_33	109.256807568225	305.919061191029
47x53_33	87.8454324367521	245.967210822906
47x55_33	90.5058009190575	253.416242573361
47x57_33	189.550731995422	530.74204958718
47x59_33	309.524877836985	866.669657943557
48x32_33	59.7907183432342	167.414011361056
48x34_33	47.8490334280643	133.97729359858
48x36_33	136.09794267365	381.074239486219
48x38_33	77.9474823198284	218.25295049552
48x40_33	51.1947262908984	143.345233614516
48x42_33	162.258713171281	454.324396879587
48x44_33	286.693215824861	802.74100430961
48x46_33	308.22102459112	863.018868855136
48x48_33	213.77432025386	598.568096710808
48x50_33	161.308648249249	451.664215097898
48x52_33	173.52939232303	485.882298504483
48x54_33	130.900611152126	366.521711225952
48x56_33	172.685407605854	483.519141296392
48x58_33	272.277597315681	762.377272483906
48x60_33	386.519986546621	1082.25596233054
49x31_33	128.775463501398	360.571297803915
49x33_33	30.1240767493379	84.3474148981461
49x35_33	51.8663667514897	145.225826904171
49x37_33	126.219887497969	353.415684994313
49x39_33	0.447213595500161	1.25219806740045
49x41_33	88.4299157525326	247.603764107091
49x43_33	219.807370213103	615.460636596688
49x45_33	345.900361375932	968.521011852608
49x47_33	297.911144470965	834.151204518701
49x49_33	230.962356240146	646.694597472409
49x51_33	217.921499627733	610.180198957653
49x53_33	198.35649724675	555.3981922909
49x55_33	194.55806331273	544.762577275643
49x59_33	357.864611270799	1002.02091155824
50x30_33	210.995758251203	590.788123103368
50x32_33	112.150300935842	314.020842620359
50x34_33	26.3837070935835	73.8743798620338
50x36_33	112.267982969322	314.350352314102
50x38_33	91.0771101869181	255.015908523371
50x40_33	65.0258410172449	182.072354848286
50x42_33	165.931130292058	464.607164817763
50x44_33	286.350921074126	801.782579007552
50x46_33	390.43361791731	1093.21413016847
50x48_33	312.394942340621	874.70583855374
50x50_33	279.992517757172	783.97904972008
50x52_33	215.59046824941	603.653311098349
50x54_33	190.00047368362	532.001326314135
50x58_33	332.434655233175	930.817034652891
51x31_33	198.459114177203	555.685519696168
51x33_33	107.199486939071	300.158563429398
51x35_33	102.934736605288	288.217262494806
51x37_33	175.132435602318	490.37081968649
51x39_33	108.678654757961	304.300233322291
51x41_33	143.639583680823	402.190834306304
51x43_33	249.513626882381	698.638155270668
51x45_33	361.119440074887	1011.13443220968
51x47_33	396.872775584317	1111.24377163609
51x49_33	309.179979946955	865.703943851475
51x51_33	212.111126535125	593.91115429835
51x53_33	140.941867448959	394.637228857086
51x55_33	156.404251860364	437.931905209018
52x32_33	191.147194590975	535.21214485473
52x34_33	143	400.4
52x36_33	183.673732471467	514.286450920108
52x38_33	188.891344428483	528.895764399754
52x40_33	173.147855892009	484.813996497626
52x42_33	237.629838193776	665.363546942572
52x44_33	330.765309547419	926.142866732774
52x46_33	443.921164172199	1242.97925968216
52x48_33	351.243106693925	983.480698742989
52x50_33	229.72339889528	643.225516906784
52x52_33	125.159897730863	350.447713646415
52x54_33	77.5887878497915	217.248605979416
53x31_33	271.238363805712	759.467418655994
53x33_33	211.524939427955	592.269830398274
53x35_33	208.382172941929	583.470084237402
53x37_33	266.855503971719	747.195411120813
53x39_33	226.950038554745	635.460107953286
53x41_33	249.438770041869	698.428556117232
