dist_roi_px	dist_roi_um
41x41_18	456.024056382994	1573.28299452133
41x43_18	552.820522412112	1907.23080232179
41x45_18	659.309487266792	2274.61773107043
41x47_18	773.850592814918	2669.78454521147
41x49_18	888.03164358034	3063.70917035217
41x51_18	1015.15745084199	3502.29320540485
41x53_18	1136.818798226	3922.02485387969
42x12_18	1521.45070902741	5249.00494614456
42x14_18	1394.11443217549	4809.69479100545
42x16_18	1270.39940963462	4382.87796323945
42x18_18	1145.92462666617	3953.43996199828
42x20_18	1020.40506172794	3520.39746296139
42x22_18	899.194000202403	3102.21930069829
42x24_18	778.9967522397	2687.53879522696
42x26_18	660.718169872753	2279.477686061
42x28_18	550.233922981853	1898.30703428739
42x30_18	441.753109779659	1524.04822873982
42x32_18	349.174068338415	1204.65053576753
42x34_18	287.409672766941	991.563371045945
42x36_18	269.749531973644	930.635885309072
42x38_18	301.78939676536	1041.17341884049
42x40_18	376.919792528861	1300.37328422457
42x42_18	472.334807101912	1629.5550845016
42x44_18	577.528129185064	1992.47204568847
42x46_18	694.656209934094	2396.56392427262
42x48_18	808.975432259843	2790.96524129646
42x50_18	930.839126809784	3211.39498749375
42x52_18	1055.20088134914	3640.44304065453
43x13_18	1448.01371885766	4995.64733005894
43x15_18	1322.0942477751	4561.22515482408
43x17_18	1198.43695286819	4134.60748739527
43x19_18	1068.96726329668	3687.93705837356
43x21_18	945.55488999846	3262.16437049469
43x23_18	817.914011372833	2821.80333923628
43x25_18	698.70827245711	2410.54353997703
43x27_18	576.451602478473	1988.75802855073
43x29_18	462.930340332107	1597.10967414577
43x31_18	356.164919665034	1228.76897284437
43x33_18	264.184802742323	911.437569461013
43x35_18	213.523136919632	736.65482237273
43x37_18	224.080074973211	773.076258657578
43x39_18	290.430043211786	1001.98364908066
43x41_18	382.485189255741	1319.57390293231
43x43_18	491.13013550382	1694.39896748818
43x45_18	613.575032086541	2116.83386069857
43x47_18	739.024898092074	2549.63589841765
43x49_18	855.270278917723	2950.68246226615
43x51_18	977.581710139874	3372.65689998256
44x12_18	1499.61267332602	5173.66372297475
44x14_18	1376.40536543563	4748.59851075294
44x16_18	1247.61960949642	4304.28765276265
44x18_18	1123.27749020445	3875.30734120534
44x20_18	998.729152473282	3445.61557603282
44x22_18	874.40678176693	3016.70339709591
44x24_18	746.773446233863	2576.36838950683
44x26_18	618.850587783513	2135.03452785312
44x28_18	497.39103329272	1715.99906485988
44x30_18	378.577468954506	1306.09226789305
44x32_18	271.846500805142	937.870427777739
44x34_18	183.551246250196	633.251799563175
44x36_18	155.718752884808	537.229697452588
44x38_18	202.980048280613	700.281166568115
44x40_18	300.961608847375	1038.31755052344
44x42_18	413.492684336737	1426.54976096174
44x44_18	532.559189198722	1837.32920273559
44x46_18	654.759390921581	2258.91989867946
44x48_18	780.683194388095	2693.35702063893
44x50_18	906.263874376553	3126.61036659911
45x13_18	1434.32659112212	4948.42673937131
45x15_18	1307.72594223713	4511.65450071811
45x17_18	1178.42646355214	4065.57129925488
45x19_18	1049.97981409168	3622.4303586163
45x21_18	925.435562316469	3192.75268999182
45x23_18	797.136098793675	2750.11954083818
45x25_18	670.256197285784	2312.38388063595
45x27_18	544.354075946897	1878.02156201679
45x29_18	420.848880240877	1451.92863683102
45x31_18	300.243317993923	1035.83944707903
45x33_18	186.799839400359	644.459445931238
45x35_18	102.369526715717	353.174867169224
45x37_18	120.382224601475	415.318674875089
45x39_18	214.605591725845	740.389291454166
45x41_18	332.404121514761	1146.79421922593
45x43_18	455.209534170804	1570.47289288927
45x45_18	580.210901310894	2001.72760952259
45x47_18	702.699003841616	2424.31156325358
45x49_18	828.781183425396	2859.29508281762
46x14_18	1367.06392315795	4716.37053489492
46x16_18	1239.25689023705	4275.43627131782
46x18_18	1112.88476492402	3839.45243898788
46x20_18	983.482328260147	3393.01403249751
46x22_18	852.794869825095	2942.14230089658
46x24_18	728.476938550562	2513.24543799944
46x26_18	598.296414831311	2064.12263116802
46x28_18	471.406713995463	1626.35316328435
46x30_18	347.458155754042	1198.73063735144
46x32_18	221.003755624197	762.462956903481
46x34_18	100.652521081193	347.251197730115
46x36_18	42.5762844785684	146.888181451061
46x38_18	131.216157541669	452.695743518757
46x40_18	254.930774917428	879.511173465125
46x42_18	381.940322563617	1317.69411284448
46x44_18	500.119545708823	1725.41243269544
46x46_18	624.609069738825	2154.90129059895
46x48_18	751.730277426685	2593.46945712206
47x15_18	1300.10006153373	4485.34521229136
47x17_18	1174.20010645545	4050.99036727132
47x19_18	1045.7	3607.665
47x21_18	919.100021760417	3170.89507507344
47x23_18	790.1	2725.845
47x25_18	659.701091404281	2275.96876534477
47x27_18	534	1842.3
47x29_18	405.500308261289	1398.97606350145
47x31_18	278.200287562756	959.790992091507
47x33_18	150.300532267853	518.536836324093
47x35_18	21.4037379912945	73.8428960699661
47x37_18	53.9166950025685	186.012597758861
47x39_18	180.48182734004	622.662304323139
47x41_18	302.138594025987	1042.37814938965
47x43_18	426.339887882896	1470.87261319599
47x45_18	552.634463275681	1906.5888983011
47x47_18	679.982154177593	2345.9384319127
48x14_18	1365.65485024584	4711.50923334816
48x16_18	1238.97725564273	4274.47153196743
48x18_18	1110.529193673	3831.32571817184
48x20_18	981.207200340478	3385.16484117465
48x22_18	856.856749988001	2956.1557874586
48x24_18	727.806244820694	2510.93154463139
48x26_18	599.038771700129	2066.68376236545
48x28_18	471.598229428398	1627.01389152797
48x30_18	344.381082523416	1188.11473470579
48x32_18	219.396102973594	756.916555258901
48x34_18	98.3766232394667	339.39935017616
48x36_18	0.499999999999909	1.72499999999969
48x38_18	102.58952188211	353.933850493281
48x40_18	228.026752816419	786.692297216645
48x42_18	352.480581025395	1216.05800453761
48x44_18	483.709520270172	1668.79784493209
48x46_18	611.910132290682	2111.08995640285
48x48_18	739.570476695764	2551.51814460039
49x15_18	1302.67908941535	4494.24285848295
49x17_18	1178.91270669206	4067.24883808761
49x19_18	1051.45670857149	3627.52564457165
49x21_18	922.978011655749	3184.27414021233
49x23_18	799.081704208024	2756.83187951768
49x25_18	666.716019006593	2300.17026557275
49x27_18	544.854274095377	1879.74724562905
49x29_18	417.406875841786	1440.05372165416
49x31_18	290.230753022487	1001.29609792758
49x33_18	163.906436725346	565.477206702445
49x35_18	43.6927911674225	150.740129527608
49x37_18	42.2303208607277	145.694606969511
49x39_18	167.476446105117	577.793739062653
49x41_18	291.661739005993	1006.23299957068
49x43_18	420.82862307595	1451.85874961203
49x45_18	548.856064920486	1893.55342397568
49x47_18	675.053664533421	2328.9351426403
50x16_18	1250.71212515111	4314.95683177132
50x18_18	1125.46610788597	3882.85807220661
50x20_18	997.952128110362	3442.93484198075
50x22_18	871.344489854615	3006.13848999842
50x24_18	746.180092202948	2574.32131810017
50x26_18	618.60560941524	2134.18935248258
50x28_18	492.195123909207	1698.07317748676
50x30_18	364.652409837094	1258.05081393797
50x32_18	243.892517310392	841.429184720854
50x34_18	133.440660969586	460.370280345072
50x36_18	60.9124781961793	210.148049776819
50x38_18	127.531682338155	439.984304066635
50x40_18	241.253808260098	832.325638497339
50x42_18	366.520190439763	1264.49465701718
50x44_18	487.893728182685	1683.23336223027
50x46_18	614.887444984853	2121.36168519774
51x17_18	1195.38413909504	4124.0752798779
51x19_18	1069.89426113051	3691.13520090026
51x21_18	942.863007016396	3252.87737420657
51x23_18	814.550557055853	2810.19942184269
51x25_18	690.14121743307	2380.98720014409
51x27_18	565.489212982883	1950.93778479094
51x29_18	444.490629822497	1533.49267288761
51x31_18	323.878619238751	1117.38123637369
51x33_18	218.098807883033	752.440887196462
51x35_18	134.698032650815	464.708212645312
51x37_18	129.745366005881	447.62151272029
51x39_18	207.585861753637	716.171223050047
51x41_18	320.764711276038	1106.63825390233
51x43_18	441.644064830492	1523.6720236652
51x45_18	561.617752568417	1937.58124636104
51x47_18	686.734082451134	2369.23258445641
52x18_18	1138.19591020175	3926.77589019605
52x20_18	1016.33264731583	3506.34763323961
52x22_18	891.090680009616	3074.26284603318
52x24_18	766.086320201581	2642.99780469546
52x26_18	639.918760468858	2207.71972361756
52x28_18	522.45459132828	1802.46834008257
52x30_18	408.938198264726	1410.8367840133
52x32_18	302.692005180183	1044.28741787163
52x34_18	213.017205877835	734.909360278532
52x36_18	176.182774413392	607.830571726202
52x38_18	208.780865981536	720.2939876363
52x40_18	296.718890534459	1023.68017234388
52x42_18	403.75470275899	1392.95372451852
52x44_18	520.955209207087	1797.29547176445
52x46_18	642.39783623546	2216.27253501234
53x19_18	1089.19752111359	3757.7314478419
53x21_18	967.03262613006	3336.26256014871
53x23_18	846.195166613471	2919.37332481647
53x25_18	721.518322705668	2489.23821333455
53x27_18	605.723443495462	2089.74588005934
53x29_18	491.170774782051	1694.53917299807
53x31_18	387.571890105565	1337.1230208642
53x33_18	296.643691994285	1023.42073738028
53x35_18	240.186469227557	828.643318835071
53x37_18	239.506033326929	826.295814977905
53x39_18	292.769841342991	1010.05595263332
53x41_18	382.913723964029	1321.0523476759
53x43_18	488.588671583777	1685.63091696403
53x45_18	602.969194901365	2080.24372240971
54x20_18	1046.68938085757	3611.07836395861
54x22_18	926.458444831715	3196.28163466942
54x24_18	807.075120419407	2784.40916544695
54x26_18	693.015764611455	2390.90438790952
54x28_18	580.510301372852	2002.76053973634
54x30_18	476.31689031568	1643.2932715891
54x32_18	385.187447874408	1328.89669516671
54x34_18	321.173488943282	1108.04853685432
54x36_18	295.349369391573	1018.95532440093
54x38_18	315.882272373744	1089.79383968942
54x40_18	381.644075022789	1316.67205882862
54x42_18	470.318498466731	1622.59881971022
54x44_18	576.767544163158	1989.84802736289
55x21_18	1006.80311878738	3473.47075981647
55x23_18	891.642400292853	3076.16628101034
55x25_18	777.401890916146	2682.03652366071
55x27_18	667.03487914801	2301.27033306063
55x29_18	565.291402729601	1950.25533941712
55x31_18	471.987817639396	1628.35797085592
55x33_18	403.207899228177	1391.06725233721
55x35_18	359.203841850279	1239.25325438346
55x37_18	356.633271022208	1230.38478502662
55x39_18	394.963859106121	1362.62531391612
55x41_18	465.299924779706	1605.28474048999
55x43_18	559.498748881533	1930.27068364129
56x22_18	970.364653107274	3347.75805322009
56x24_18	858.271105187632	2961.03531289733
56x26_18	752.449333842486	2595.95020175658
56x28_18	647.291248202848	2233.15480629982
56x30_18	559.574347160411	1930.53149770342
56x32_18	481.279596492517	1660.41460789918
56x34_18	433.399596215779	1495.22860694444
56x36_18	412.034088395608	1421.51760496485
56x38_18	423.327060320977	1460.47835810737
56x40_18	480.374739136021	1657.29285001927
56x42_18	549.477588259977	1895.69767949692
56x44_18	641.897811181812	2214.54744857725
57x23_18	942.38481524269	3251.22761258728
57x25_18	831.930411753291	2870.15992054885
57x27_18	733.659430526181	2531.12503531532
57x29_18	642.952019982829	2218.18446894076
57x31_18	564.670886446256	1948.11455823958
57x33_18	503.699920587645	1737.76472602738
57x35_18	474.176222516482	1635.90796768186
57x37_18	469.440880196857	1619.57103667916
57x39_18	503.188175536747	1735.99920560178
57x41_18	557.645120125694	1923.87566443365
57x43_18	640.245554455477	2208.84716287139
58x24_18	915.404440670898	3158.1453203146
58x26_18	817.499755351646	2820.37415596318
58x28_18	728.187372864979	2512.24643638418
58x30_18	645.539046069252	2227.10970893892
58x32_18	581.541847161492	2006.31937270715
58x34_18	541.478439090607	1868.10061486259
58x36_18	525.900085567592	1814.35529520819
58x38_18	540.473172322179	1864.63244451152
58x40_18	582.108323252641	2008.27371522161
58x42_18	645.90960667883	2228.38814304196
59x25_18	900.94421580917	3108.25754454164
59x27_18	809.452710169037	2792.61185008318
59x29_18	729.671295858622	2517.36597071224
59x31_18	663.219609179343	2288.10765166873
59x33_18	613.869122859262	2117.84847386446
59x35_18	588.702242224369	2031.02273567407
59x37_18	587.461803013609	2026.74322039695
59x39_18	612.390798428585	2112.74825457862
59x41_18	661.826079872953	2283.29997556169
60x26_18	895.131526648459	3088.20376693718
60x28_18	814.652539430155	2810.55126103403
60x30_18	744.140342946141	2567.28418316418
60x32_18	689.844453482088	2379.9633645132
60x34_18	656.333215676306	2264.34959408326
60x36_18	640.404497173467	2209.39551524846
60x38_18	650.5332043793	2244.33955510858
60x40_18	689.125024941048	2377.48133604662
61x29_18	822.421941584732	2837.35569846733
61x31_18	768.130568328068	2650.05046073183
61x33_18	724.883942434925	2500.84960140049
61x35_18	704.232610718931	2429.60250698031
61x37_18	698.592441986027	2410.14392485179
61x39_18	720.420599372339	2485.45106783457
62x30_18	842.519281678467	2906.69152179071
62x32_18	795.536397658837	2744.60057192299
62x34_18	764.84566417023	2638.71754138729
62x36_18	756.300165278311	2609.23557021017
62x38_18	769.009713852822	2653.08351279224
63x33_18	832.54718184617	2872.28777736929
63x35_18	816.926557286517	2818.39662263848
7x37_19	741.763223677206	2559.08312168636
8x30_19	731.710441363248	2524.40102270321
8x32_19	694.529833772459	2396.12792651499
8x34_19	669.174454085031	2308.65186659336
8x36_19	676.01861660756	2332.26422729608
8x38_19	699.874567333319	2414.56725729995
8x40_19	751.872781792239	2593.96109718323
9x27_19	789.944618311942	2725.3089331762
9x29_19	717.073566658261	2473.903804971
9x31_19	659.603668880033	2275.63265763611
9x33_19	622.213869983626	2146.63785144351
9x35_19	614.252798121425	2119.17215351892
9x37_19	629.767012473661	2172.69619303413
9x39_19	668.461292821058	2306.19146023265
10x26_19	788.848439182078	2721.52711517817
10x28_19	708.399957651043	2443.9798538961
10x30_19	635.177683801942	2191.3630091167
10x32_19	583.481704940266	2013.01188204392
10x34_19	562.599546747062	1940.96843627736
10x36_19	561.053651623443	1935.63509810088
10x38_19	595.282420368685	2053.72435027196
10x40_19	646.812376195756	2231.50269787536
11x25_19	799.579920958499	2758.55072730682
11x27_19	704.143806335041	2429.29613185589
11x29_19	619.481993281483	2137.21287682112
11x31_19	553.331184734784	1908.99258733501
11x33_19	512.368627064538	1767.67176337266
11x35_19	497.09464893519	1714.97653882641
11x37_19	517.971244375593	1787.00079309579
11x39_19	566.388594517933	1954.04065108687
11x41_19	635.348636576801	2191.95279618996
12x24_19	812.053354158457	2801.58407184668
12x26_19	714.042554754267	2463.44681390222
12x28_19	618.497744539137	2133.81721866002
12x30_19	536.448785999185	1850.74831169719
12x32_19	475.91967809705	1641.92288943482
12x34_19	444.332960740029	1532.9487145531
12x36_19	443.959480133041	1531.66020645899
12x38_19	486.395158281823	1678.06329607229
12x40_19	550.122504538762	1897.92264065873
12x42_19	634.827732538521	2190.1556772579
13x23_19	839.741632884782	2897.1086334525
13x25_19	726.722092687432	2507.19121977164
13x27_19	627.175039363015	2163.7538858024
13x29_19	527.237109847173	1818.96802897275
13x31_19	453.001467988791	1562.85506456133
13x33_19	399.672115614787	1378.86879887102
13x35_19	384.151558632787	1325.32287728312
13x37_19	405.77087130547	1399.90950600387
13x39_19	464.08720085777	1601.10084295931
13x41_19	550.015172517995	1897.55234518708
13x43_19	647.44115562729	2233.67198691415
14x24_19	752.371517270557	2595.68173458342
14x26_19	641.484567234474	2213.12175695893
14x28_19	535.207184181976	1846.46478542782
14x30_19	440.787590569426	1520.71718746452
14x32_19	365.911929294468	1262.39615606592
14x34_19	324.505685620453	1119.54461539056
14x36_19	335.120784195788	1156.16670547547
14x38_19	387.927480336209	1338.34980715992
14x40_19	464.184327611349	1601.43593025915
14x42_19	563.107272195982	1942.72008907614
15x23_19	782.308749791283	2698.96518677993
15x25_19	666.662320819168	2299.98500682613
15x27_19	553.769356320842	1910.50427930691
15x29_19	452.9529114599	1562.68754453665
15x31_19	355.859874107773	1227.71656567182
15x33_19	285.779810343558	985.940345685275
15x35_19	266.061797332875	917.91320079842
15x37_19	305.217463458433	1053.00024893159
15x39_19	380.584024888066	1313.01488586383
15x41_19	474.962072169979	1638.61914898643
15x43_19	585.40532966484	2019.6483873437
16x22_19	823.32706137962	2840.47836175969
16x24_19	705.253457985142	2433.12443004874
16x26_19	586.311180176534	2022.77357160904
16x28_19	473.475712154277	1633.49120693226
16x30_19	364.593197961783	1257.84653296815
16x32_19	270.858966992049	934.463436122569
