	dist_type_central	dist_type_portal
34x42	17.801123560045035	276.0523138827132
34x44	74.02229393905617	193.72377241835858
34x46	144.79343907788095	179.61386360746215
34x48	225.93915110046788	237.6411159711219
35x9	1185.6317978192048	1095.9078245911012
35x13	1011.3882587809687	851.9556385164663
35x15	940.849669182064	739.3557330541231
35x17	888.4330306781709	615.6972064253661
35x19	837.6430027165507	491.5080874207462
35x21	747.2947477401402	362.60728067704304
35x23	674.5589373805672	249.19261626300238
35x25	624.1168240001225	140.98655964310913
35x27	592.7684539514563	75.4654888011734
35x29	583.5999314598997	63.92245301926396
35x31	602.7264885501547	0.14142135623718088
35x33	597.5905036059391	67.52192236599905
35x35	468.806111308289	195.41588983498767
35x37	341.63386834446	262.050567639149
35x39	210.34257771549724	278.9265136196271
35x41	84.36853678949267	276.1793801137221
35x43	0.1999999999998181	271.46572527669116
35x45	72.1959140118054	237.92488310389058
35x47	144.86863014469375	251.7088000050855
35x49	253.33570612923882	322.91450880999474
36x8	1192.2293948733186	1170.3120652202128
36x10	1098.1653882726405	1052.0943018570151
36x14	927.3891146654676	813.8580773083227
36x16	861.0329203927106	689.8575867525121
36x18	808.2076218398339	564.6012398144375
36x20	747.8364660806529	447.135974844342
36x22	664.4324043873837	331.55816985862367
36x24	594.5985200116123	227.71561211300371
36x26	548.4813305847337	151.20638214043748
36x28	529.4992728984619	139.0441656453088
36x30	531.9673392230012	82.03810090439706
36x32	570.2694275515737	61.53714325511084
36x34	536.9760236733107	152.12511298270272
36x36	405.7412599181894	273.47169871853333
36x38	285.6367798446129	265.66364071886034
36x40	164.7726008776945	217.22248962757047
36x42	63.67982412036003	232.5354166573342
36x44	44.53066359262994	301.71274417896234
36x46	52.72741222552084	292.60105946493115
36x48	177.42750632300536	337.3694117729115
36x50	301.4503109966883	407.5101103040268
37x9	1103.1820565980938	1128.7534939037841
37x11	1010.3980651208708	1011.8673084945476
37x13	921.3721994937766	888.9171671196367
37x15	846.372760667544	764.3379161077906
37x17	780.5219920027876	647.7920808407586
37x19	730.7810958146084	529.7873252542004
37x21	657.7872300371905	411.87770029463826
37x23	580.8447985477702	313.06497728107513
37x25	514.5517369516887	231.09671135695572
37x27	479.9379230692236	189.85470760557928
37x29	465.1459125908771	162.56358755883815
37x31	497.97311172391613	102.30552282257307
37x33	558.726910037453	140.0755510429997
37x35	487.7632622492186	232.71012010653942
37x37	364.4447831976743	218.2755139725935
37x39	247.2075443832569	179.0317569594842
37x41	146.00000000000009	157.9905060438758
37x43	91.46436464547251	223.51628576012075
37x45	0.1999999999998181	300.5152907923324
37x47	114.55081841698038	364.2939609710819
37x49	235.8486167014767	413.38694947954065
38x14	828.1812603530701	839.9172578296032
38x16	756.924679211875	718.9697976966764
38x18	699.5434225264358	606.6366292930226
38x20	658.0723136555738	497.43056801929646
38x22	576.5575860224196	399.31272206129375
38x24	492.8789912341565	316.2633396396113
38x26	434.7519407662257	259.9500913637079
38x28	412.44520848229	246.2954526579817
38x30	420.6114715506461	179.42577852694407
38x32	471.5982294283979	169.07776317422727
38x34	541.083819754389	231.5230010171778
38x36	438.57881845798244	169.16554022613448
38x38	327.88615402300843	162.98567421709163
38x40	224.96097439333766	98.83238335687344
38x42	153.86552570345282	135.13252754240932
38x44	45.27118288713038	213.1944652189639
38x46	92.56052074183718	317.78019132727593
38x48	199.78333263813607	418.60599613479036
39x13	827.244588982001	913.2507924989717
39x15	749.0141787710028	809.1976519985708
39x17	674.5911724889376	687.2171781904175
39x19	620.6820844844805	583.8543054564212
39x21	582.1206919531378	483.48371223858203
39x23	482.5955035016384	398.02314003082785
39x25	407.58911908931015	337.0090354871811
39x27	362.36325696736935	308.2358350354484
39x29	355.3893217304084	254.95836915073053
39x31	389.5685947301192	222.3625193237388
39x33	460.3717193746809	245.52743227590727
39x35	522.1373861351053	144.4833900488215
39x37	412.74690792300333	95.55841145603003
39x39	312.049691555688	89.11571129716685
39x41	232.2978476008765	53.93412648778112
39x43	126.72620092151419	131.04247403036933
39x45	98.63315872464027	232.07261794533179
39x47	181.09017090941214	332.38449121461724
39x49	287.9273693138605	455.08611273032744
40x18	596.3724758906967	672.8360350040714
40x20	549.6134095889579	566.9783946500961
40x22	494.6861328155457	481.54705896724175
40x24	401.64049845601954	411.8432833008209
40x26	328.381744315971	372.3656401979112
40x28	292.7642737767021	343.84752434763897
40x30	311.09664093332793	288.48209649820564
40x32	373.2442229961501	253.3796558526353
40x34	466.6727547221927	169.95605314315804
40x36	493.6171998624036	60.50074379708056
40x38	396.9326013317628	59.77365640480747
40x40	317.61539635225506	13.518135966175231
40x42	215.95207801732315	41.7480538468561
40x44	151.67451994319978	146.01698531335293
40x46	183.71894295363253	253.37176243614857
40x48	262.9023392820993	364.1066327327753
41x23	410.4271068046066	495.1357490628201
41x25	314.6084868531043	445.13065497671596
41x27	250.6368887454514	423.10382886473656
41x29	239.89018320890077	331.73619036818974
41x31	287.65069094302544	237.6340043007313
41x33	377.13498909541653	172.77094663165985
41x35	487.67112893834513	84.78873745964117
41x37	479.5773555955284	0.1999999999998181
41x39	403.57058862112314	75.30484712155014
41x41	303.3765317225444	7.779460135510699
41x43	227.45065398894766	59.00847396772781
41x45	217.4198243031212	168.80811591863724
41x47	262.4575584737467	289.0687980394979
42x24	324.04521289474394	511.5366067057175
42x26	229.41214004494157	448.34287102618214
42x28	178.65643005500803	376.81576400145474
42x30	209.72822890588654	247.45490498270559
42x32	294.46103307568535	155.78863886689538
42x34	405.4888654451561	89.72859076125042
42x36	520.5667776568155	3.2202484376206355
42x38	487.26178795386755	0.4999999999998181
42x40	384.6520765575039	82.15850534180858
42x42	306.33214000493007	0.4242640687118642
42x44	268.25370454105587	95.79587673798918
42x46	283.6376032898319	213.18182380306263
42x48	348.0191374048275	297.90320575650094
43x25	235.26295926048363	425.09888261438647
43x27	144.45348732377488	372.55014427590817
43x29	128.9022109973291	281.4003909023579
43x31	212.2169173275304	159.74485907220918
43x33	324.6798423062325	74.0
43x35	441.83537658272695	13.917614738165291
43x37	563.0637796910758	0.14142135623782398
43x39	472.1223993838883	51.275335201245014
43x41	389.9881280244312	63.07408342576232
43x43	337.02713540603844	51.564425721615684
43x45	321.6888558840674	137.19956268151856
43x47	359.47129231692486	209.80803130480962
43x49	433.3307397358285	322.30688791895227
44x26	150.0061332079457	344.56471090348174
44x28	66.82050583466105	303.16427889842146
44x30	125.14251875361944	208.02031150827534
44x32	240.36524291169889	81.55764832313372
44x34	363.19852697939217	0.41231056256139104
44x36	489.12824494195786	0.20000000000027285
44x38	543.6200235458585	8.2298238134242
44x40	472.0695287772768	126.26337552909003
44x42	410.6741895955967	94.30000000000018
44x44	380.46588546149593	70.5045388609838
44x46	395.24473431027536	123.90076674500442
44x48	444.5102698476159	240.34595898412786
44x50	522.3648629071448	365.7458817266438
45x25	189.22816915036714	334.2850579969135
45x27	65.48320395338013	264.3006810433902
45x29	46.95881173965137	241.80018610414646
45x31	164.64959763084772	145.119571388562
45x33	290.3920969999012	35.930070971263326
45x35	416.7033717166208	44.205203313636844
45x37	483.80533275275053	0.4472135954995512
45x39	501.0195704760444	94.18497757073584
45x41	488.42811139409264	162.31087455866927
45x43	446.9297148322094	54.86319349071803
45x45	439.67629001346006	41.50228909349447
45x47	467.7784304561296	162.04277213131104
45x49	526.3167582359509	287.6288059287528
46x24	200.4916207725401	346.7155750755941
46x26	124.67437587571862	250.0665911312421
46x28	12.140016474453455	193.75288384950525
46x30	96.61066193749026	190.9618286464598
46x32	225.91026979754622	118.6602292261395
46x34	352.79547899597594	87.36160483873937
46x36	435.3597363101001	0.31622776601655034
46x38	438.8159067308293	63.8075230674254
46x40	478.09439444528107	173.8868885223959
46x42	512.968556541237	96.51497293166486
46x44	491.92050170733904	0.42426406871218575
46x46	502.3557006743329	90.05692644100175
46x48	542.8759434714344	220.5268464382513
46x50	606.0220540541411	348.32417372327205
47x23	124.40036173580823	356.482047233798
47x25	173.301500282023	265.2233209957223
47x27	97.63032315833028	166.12007705271472
47x29	76.37257361121206	127.10062942409049
47x31	174.17293130679076	171.59082143284905
47x33	296.68029931223975	143.55835050598768
47x35	387.0959700126053	55.73230660936233
47x37	372.597208792551	62.457025225350264
47x39	401.2094216241685	148.47558721890994
47x41	463.5639761672602	172.19163742760531
47x43	550.1117068378024	63.19881327999741
47x45	549.2845255420913	42.25742538300241
47x47	573.2696137071981	160.43144953530805
47x49	624.677196638392	284.11722932620626
48x20	161.2837561566568	491.33863068152885
48x22	71.4226854717742	372.3535953901881
48x24	91.48404232433084	270.3300390263721
48x26	181.93891832150697	179.74084121311978
48x28	121.49407392955436	84.18556883456918
48x30	160.50735185654298	90.19429028491743
48x32	260.5141262964449	168.27242792567066
48x34	354.0484288907378	82.77493581996904
48x36	316.67838574806433	0.4472135955001613
48x38	325.3446480272882	72.27682892877922
48x40	378.72598273685963	180.02102654967868
48x42	461.42882441390685	151.74570834129042
48x44	562.1023572268664	88.48197556564874
48x46	614.6562372578676	129.6483320370919
48x48	648.5962149134083	240.08508908301675
48x50	705.6642261019048	366.383678675784
49x19	202.89615570532618	533.2388301689965
49x21	77.61365859177081	410.2739085050374
49x23	22.64332131115042	293.468771762857
49x25	102.42978082569539	184.327588819471
49x27	196.11919844829052	99.23477213154644
49x29	182.82989361699066	14.400347218035735
49x31	245.83541242058723	81.38826696766549
49x33	333.63527990906454	90.08717999804387
49x35	278.616600366884	33.87934473982611
49x37	260.84158027431107	0.360555127546071
49x39	295.73794142787955	95.50774837676785
49x41	375.39624398760316	216.27838542027283
49x43	475.8773056156385	164.66453777301325
49x45	587.1467448602609	146.5650026438784
49x47	685.1102247084043	215.0051627287125
49x49	727.243961817491	323.672952221838
50x20	143.75548685180678	462.4394446843824
50x22	32.54243383645414	335.46804616833464
50x24	41.131618008534616	211.47342622655913
50x26	157.92517215441003	102.27883456512387
50x28	239.31888767918034	47.712996133129174
50x30	260.02809463594514	0.6403124237433416
50x32	330.4808769051546	77.216643283686
50x34	249.92943003976114	4.280186911806195
50x36	201.76691998442158	11.699999999999749
50x38	212.44681687424716	17.940178371465905
50x40	283.49541442499566	142.80773788559256
50x42	388.3593825311811	249.73708174798534
50x44	500.5630130163435	205.50603397467458
50x46	620.1440477824486	225.16491733838137
50x48	752.5923797116208	308.5418772225257
51x21	112.77521890912028	392.16864994540293
51x23	9.130169768410596	265.62785998460316
51x25	117.1433736922411	139.2177072070933
51x27	237.86353230371415	14.431216164966582
51x29	296.8023753274225	0.22360679775018233
51x31	333.80349009559507	15.478048972657952
51x33	260.420467705593	4.24499705535791
51x35	178.1702556545282	31.20000000000017
51x37	142.92550507169773	35.362409420174174
51x39	192.02385268502428	87.37253573062898
51x41	291.2888772335806	201.1268505197653
51x43	406.9889064827201	279.2657694741695
51x45	528.0115529039117	260.46496885377906
52x22	92.22201472533555	312.73902858453715
52x24	86.67808258146937	201.45145817293047
52x26	198.14338242797834	82.76835143942405
52x28	318.2968740028719	1.140175425099098
52x30	363.8135786360925	0.5656854249490451
52x32	286.1095769106653	0.3000000000001819
52x34	173.8741211336521	50.84889379327768
52x36	101.2328997905321	109.38235689543377
52x38	105.8785152899305	98.49395920562853
52x40	209.30026278053262	172.82418812191807
52x42	329.4257124148025	284.38864252990163
52x44	451.82319550904	317.77381893415986
53x23	123.53643187335467	229.38014299411358
53x25	173.59472918265723	114.37626502032636
53x27	277.3272795813639	22.503777460684212
53x29	395.1319399896698	0.5
53x31	328.31557989227383	0.5656854249493666
53x33	206.68139732448086	58.50299137651017
53x35	87.94481224040427	130.78413512349283
53x37	25.99326835932685	151.72887002808693
53x39	128.28218894297055	176.03329230574576
53x41	253.72459478734052	260.0241719533018
53x43	379.25574484772176	365.8159646598278
53x45	507.4553182300882	372.7794253979156
54x22	192.20647751831902	268.5139288752073
54x24	190.39897583758204	146.6436838053379
54x26	259.5157413337391	31.074426784737106
54x28	360.5277243153432	0.1999999999998181
54x30	394.60062088141717	0.499999999999909
54x32	251.20286622568602	0.28284271247436177
54x34	133.10184070853407	117.9003816787716
54x36	4.301162633521313	217.7349305922226
54x38	55.75894547066004	209.67179114034397
54x40	186.12170749270516	261.2441195510438
54x42	315.79550345120504	346.07542530494726
54x44	450.81434094314295	432.3516739877389
55x23	239.00002092050119	188.23020480252356
55x25	266.54080363051355	68.46897107449476
55x27	343.7633633766114	0.499999999999909
55x29	443.75918018673156	0.09999999999990905
55x31	332.17237994752037	12.628935030318234
55x33	206.1169085737508	63.16153892995349
55x35	87.61563787361239	185.2449729412382
55x37	32.05245700410518	266.38948928214114
55x39	142.31865654228233	284.61131390020364
55x41	259.8808380777623	342.90472437690346
56x24	302.500148760294	124.30100562746863
56x26	348.5846955906127	7.006425622241352
56x28	432.1528086221358	0.4999999999998181
56x30	402.1838509935474	47.6366455578058
56x32	285.06885133244566	42.29952718411874
56x34	173.74521576147075	147.3634961583095
56x36	99.17887879987346	263.58954835122
56x38	123.20730497823595	329.3412212280753
56x40	232.1749555830689	362.84874259117953
57x25	374.94372911144933	44.01136216933069
57x27	434.06895765534773	0.5099019513592606
57x29	483.5174660754251	60.8830025540792
57x31	367.5272098770376	98.73322642353021
57x33	260.5221103860479	124.13770579481528
57x35	174.79831234883216	231.01482636402392
58x28	517.3375397165764	70.00092856527002
58x30	445.74712562169145	152.02795795510772
58x32	342.63089469573515	152.16086881981212
58x34	257.33184800953	215.96082978169915
59x29	524.0985594332425	161.13627772789133
