	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
39x23	0.0442209	0.072233625	0.119104594	0.07890183	1.2171236e-10	1.2181385e-10	0.019920455	0.017271915	0.11153743	1.2168892e-10	1.2143063e-10	1.2187057e-10	0.5368092	1.2186173e-10
39x25	1.1672303e-10	0.14506124	1.1599066e-10	0.07673541	0.105135284	1.1648907e-10	0.04212027	0.06456673	0.07872154	1.1660799e-10	1.1617665e-10	1.1656752e-10	0.48765954	1.1619814e-10
39x27	1.1851053e-10	1.1887206e-10	1.1861725e-10	0.0060477	0.008487078	1.1846939e-10	0.03978453	1.1880656e-10	0.10172014	1.1854556e-10	0.81067455	1.1807147e-10	1.1832554e-10	0.033286016
39x29	1.1463498e-10	0.0121522965	1.1477653e-10	0.06456072	0.032127813	1.14644384e-10	1.1421485e-10	0.014272414	0.07380986	1.1427587e-10	0.7437415	1.1440498e-10	0.05933534	1.1464657e-10
39x31	1.2115904e-10	0.092073925	0.2782034	0.033542942	0.033333983	1.2010502e-10	1.2111469e-10	0.35524967	1.209637e-10	0.111150146	1.2055071e-10	0.062042188	1.2103063e-10	0.03440377
39x33	1.2008272e-10	0.013709492	0.120047964	0.07615179	0.030494286	1.1978511e-10	0.020167153	0.038134843	0.11547173	1.1942443e-10	1.1938617e-10	0.018860778	0.5406564	0.02630553
39x35	0.09095443	0.048308793	1.241303e-10	0.047336902	0.06517004	1.2444584e-10	0.029605515	0.04655085	0.098632544	1.2446412e-10	1.2417128e-10	0.03439816	0.5390427	1.2413197e-10
39x37	1.2075221e-10	0.036760177	0.02244057	0.07606709	0.026934644	1.2042514e-10	0.034747083	0.032369673	0.108795576	1.2037922e-10	0.35349864	0.036161833	0.27222475	1.2006232e-10
39x39	1.1847288e-10	0.05241763	0.00045248133	0.0167267	0.054644	1.1773042e-10	0.0074654524	1.1836988e-10	0.07864813	0.044925537	0.5514629	0.017743342	0.13799328	0.03752066
39x41	0.10868029	0.023287747	0.07224572	0.014075435	0.027653357	1.1983761e-10	1.1897082e-10	0.015172208	0.036678724	1.1912113e-10	1.1960698e-10	0.061723486	0.61485726	0.025625704
